event_id,product_user_id,account_id,feature,action,event_timestamp
512,1975,958,Alerts,share,2024-08-29T07:52:13
513,674,374,Dashboard Builder,view,2024-11-25T08:32:04
514,1750,290,Workflow Automation,edit,2024-10-18T16:08:16
515,1665,208,Analytics,view,2024-12-15T15:44:03
516,1377,859,Reports,view,2023-04-11T16:54:25
517,1822,715,Analytics,view,2025-02-14T10:29:32
518,1371,994,Analytics,view,2025-01-24T14:01:10
519,1855,476,Custom Fields,view,2023-03-08T07:51:29
520,72,288,Reports,create,2024-08-14T11:16:36
521,799,654,Dashboard Builder,create,2024-08-25T08:16:25
522,1809,943,User Management,create,2025-02-21T07:44:59
523,949,103,API,create,2024-02-05T06:16:12
524,926,59,Dashboard Builder,view,2024-08-13T15:09:09
525,1129,619,User Management,view,2023-02-01T07:39:07
526,1161,590,Dashboard Builder,create,2024-12-09T05:29:33
527,606,282,Custom Fields,create,2023-05-04T13:02:36
528,124,12,API,share,2025-01-06T10:45:29
529,857,227,Dashboard Builder,view,2023-10-25T10:35:24
530,1331,594,Analytics,create,2024-10-21T11:27:16
531,1665,208,API,view,2023-08-11T20:57:04
532,1243,150,Reports,view,2024-07-19T10:16:15
533,697,875,Analytics,create,2022-12-09T07:08:17
534,1185,425,Data Export,view,2025-01-27T11:34:14
535,1211,444,Analytics,view,2021-12-24T11:32:08
536,1330,691,Custom Fields,view,2024-11-20T05:12:56
537,736,127,Workflow Automation,view,2023-06-22T09:13:54
538,1084,988,Integrations,create,2024-06-14T07:44:55
539,1248,210,Dashboard Builder,create,2024-08-12T14:08:12
540,1283,569,Analytics,create,2024-05-14T18:46:03
541,1567,38,Custom Fields,view,2025-01-31T13:48:03
542,1641,703,Reports,edit,2023-12-01T14:33:50
543,1011,59,Analytics,view,2025-01-20T11:51:16
544,1866,805,Dashboard Builder,view,2025-02-06T12:01:39
545,1775,956,Reports,view,2025-01-21T09:51:10
546,1490,587,Data Export,view,2024-03-11T20:55:47
547,696,393,Custom Fields,delete,2022-08-30T13:17:17
548,1608,383,Workflow Automation,share,2024-12-22T16:31:24
549,318,454,Custom Fields,create,2023-05-25T08:21:42
550,1864,749,Workflow Automation,edit,2021-12-17T14:48:57
551,584,939,Data Export,edit,2024-12-10T10:34:43
552,953,595,Data Export,create,2024-07-03T05:15:41
553,1775,956,Reports,view,2030-03-15T10:00:00
554,1675,928,Dashboard Builder,create,2024-10-07T01:48:16
555,1704,666,Reports,view,2025-01-16T10:57:10
556,1759,63,Reports,view,2025-01-26T07:06:46
557,394,26,Analytics,create,2024-12-31T10:10:08
558,1993,639,Reports,create,2024-07-11T12:55:22
559,1087,957,Reports,view,2025-01-10T10:45:46
560,556,70,Data Export,share,2024-07-11T08:06:55
561,630,696,Analytics,view,2024-05-19T09:40:41
562,1939,725,Dashboard Builder,view,2025-02-07T16:28:52
563,1658,720,Analytics,view,2024-09-23T09:26:52
564,1952,599,Integrations,create,2025-02-19T22:16:00
565,661,197,Analytics,view,2024-12-25T09:50:51
566,1357,587,Analytics,view,2024-03-25T20:16:54
567,870,425,Data Export,view,2024-10-10T08:45:06
568,1413,22,Analytics,share,2025-02-10T09:20:09
569,690,203,Reports,view,2023-03-31T02:59:27
570,77,828,User Management,create,2024-08-30T07:26:05
571,1046,822,Dashboard Builder,view,2025-01-28T10:55:13
572,516,744,Reports,create,2025-01-03T11:03:39
573,783,221,Reports,edit,2023-06-05T19:28:53
574,1642,663,API,delete,2024-12-14T12:32:53
575,1942,774,Analytics,view,2025-02-03T18:31:33
576,1253,593,Integrations,edit,2025-01-14T01:10:50
577,1717,249,Dashboard Builder,share,2020-12-23T15:50:35
578,81,654,Reports,view,2024-08-01T07:46:25
579,1390,260,Workflow Automation,create,2021-11-11T15:41:47
580,781,694,Workflow Automation,edit,2023-04-10T18:29:41
581,297,576,Integrations,create,2025-01-09T06:29:35
582,1947,655,Alerts,create,2025-01-29T19:45:16
583,370,110,Analytics,view,2023-03-29T07:58:59
584,894,171,Analytics,view,2025-02-01T08:40:47
585,606,282,Reports,edit,2023-02-06T03:11:11
586,861,706,Reports,view,2023-01-10T10:32:08
587,889,97,Workflow Automation,edit,2025-01-31T15:50:21
588,561,957,Dashboard Builder,view,2024-07-24T06:09:41
589,784,982,Analytics,view,2025-01-24T19:32:06
590,465,536,Workflow Automation,edit,2023-05-12T16:41:03
591,1285,837,Workflow Automation,create,2025-02-24T18:38:36
592,714,248,Analytics,view,2022-05-13T18:21:16
593,1804,713,Analytics,create,2024-11-27T09:27:00
594,1411,782,Alerts,create,2025-02-27T13:24:30
595,1641,703,Data Export,edit,2025-01-29T11:38:28
596,1260,323,Dashboard Builder,delete,2025-02-04T15:38:13
597,541,189,Custom Fields,share,2025-01-24T13:41:24
598,62,38,Analytics,create,2024-12-04T19:30:04
599,1321,899,Reports,create,2025-02-19T11:50:03
600,1492,469,User Management,share,2024-12-20T05:47:42
601,330,347,Analytics,view,2024-07-31T06:00:59
602,1708,743,Custom Fields,create,2024-03-12T21:34:27
603,1025,774,Workflow Automation,view,2025-01-22T18:41:45
604,1203,384,Analytics,create,2024-08-23T05:59:40
605,1768,475,Workflow Automation,edit,2024-08-15T23:25:23
606,706,224,Integrations,edit,2024-10-11T14:01:55
607,843,67,Alerts,create,2024-05-02T11:22:42
608,223,272,Reports,view,2024-12-08T08:12:34
609,1463,703,Dashboard Builder,view,2022-03-08T14:58:24
610,304,318,Reports,delete,2024-03-06T09:23:24
611,1860,517,Dashboard Builder,edit,2024-10-18T14:16:00
612,1854,360,Workflow Automation,edit,2022-12-09T07:43:21
613,1075,520,Custom Fields,view,2030-03-15T10:00:00
614,631,961,Dashboard Builder,share,2025-02-18T07:47:14
615,1110,872,Dashboard Builder,view,2030-03-15T10:00:00
616,746,346,Analytics,view,2024-05-25T15:38:50
617,981,788,API,view,2025-01-24T10:08:44
618,1679,872,Dashboard Builder,delete,2025-02-07T00:36:45
619,946,298,Workflow Automation,view,2030-03-15T10:00:00
620,761,436,Custom Fields,view,2024-11-18T09:00:09
621,625,867,API,create,2024-06-27T16:47:29
622,884,509,Data Export,view,2022-06-03T12:50:04
623,1417,750,Dashboard Builder,view,2024-10-23T16:31:59
624,920,459,Workflow Automation,create,2024-11-08T13:50:44
625,1687,535,API,create,2025-02-12T15:34:43
626,159,845,Reports,view,2030-03-15T10:00:00
627,800,62,API,delete,2024-03-08T09:40:05
628,5,812,Integrations,edit,2021-10-24T19:41:28
629,1114,858,Dashboard Builder,edit,2025-02-25T12:58:44
630,153,619,Workflow Automation,create,2023-05-19T08:20:14
631,1930,326,Workflow Automation,share,2024-05-10T16:45:08
632,1992,949,Analytics,view,2025-01-14T15:19:45
633,1783,96,Integrations,view,2025-01-02T07:36:12
634,1971,357,Custom Fields,create,2023-08-04T15:33:39
635,1165,267,Integrations,create,2024-01-19T11:19:47
636,924,129,Workflow Automation,create,2025-02-04T10:36:23
637,579,713,Data Export,view,2024-05-01T18:47:50
638,1213,363,Workflow Automation,share,2023-03-14T11:29:56
639,1732,671,Integrations,share,2023-10-04T15:13:22
640,1828,647,Workflow Automation,edit,2030-03-15T10:00:00
641,1830,587,Alerts,view,2024-01-04T11:17:01
642,135,544,Custom Fields,view,2024-01-26T15:21:38
643,1647,284,Dashboard Builder,view,2030-03-15T10:00:00
644,1194,947,Dashboard Builder,edit,2025-02-02T04:32:42
645,424,416,Alerts,view,2024-07-30T10:55:51
646,832,335,Analytics,edit,2025-02-11T18:33:10
647,315,957,API,share,2025-02-24T14:39:13
648,203,337,Workflow Automation,share,2024-12-25T16:25:37
649,1306,735,Dashboard Builder,view,2025-02-06T15:42:32
650,330,347,Reports,create,2024-02-15T19:33:27
651,304,318,Analytics,share,2023-04-12T14:57:36
652,1129,619,Analytics,view,2022-11-01T11:53:46
653,964,936,Workflow Automation,delete,2024-11-10T00:09:31
654,1407,552,Dashboard Builder,share,2024-09-20T03:50:05
655,1671,54,Analytics,view,2022-11-04T12:00:40
656,656,618,Reports,create,2025-02-25T07:26:25
657,463,956,Workflow Automation,share,2024-09-19T04:27:08
658,589,825,Analytics,edit,2024-05-30T12:46:53
659,1035,504,Workflow Automation,view,2023-11-30T15:20:29
660,1488,926,Custom Fields,share,2023-05-05T08:44:53
661,51,795,Analytics,view,2025-01-31T08:16:12
662,194,585,Reports,view,2025-01-23T09:28:49
663,153,619,Reports,view,2023-03-25T20:52:06
664,597,899,Reports,view,2024-11-05T11:25:58
665,933,283,API,create,2025-02-14T11:44:32
666,68,48,Analytics,share,2024-07-19T08:27:34
667,946,298,Custom Fields,edit,2025-01-31T08:49:30
668,239,610,Reports,view,2024-09-10T18:31:11
669,1411,782,API,view,2025-02-26T14:12:40
670,988,356,Dashboard Builder,view,2024-04-25T15:41:28
671,760,80,Reports,edit,2025-02-26T07:37:27
672,1896,282,Integrations,edit,2023-06-09T09:47:40
673,980,47,Analytics,edit,2025-02-06T18:10:29
674,1994,759,Alerts,create,2024-10-22T19:46:08
675,735,291,Dashboard Builder,view,2025-02-21T18:03:16
676,1554,340,Reports,view,2024-12-28T23:53:04
677,42,879,Data Export,edit,2024-10-21T00:57:28
678,1416,967,API,share,2025-02-24T04:29:26
679,1878,997,Reports,view,2024-10-17T15:08:56
680,797,534,Analytics,view,2024-07-18T11:25:46
681,1344,434,API,view,2024-07-03T12:01:36
682,1007,520,Data Export,view,2024-11-01T15:32:32
683,923,138,Analytics,view,2024-06-18T03:31:21
684,327,346,Analytics,view,2024-10-11T17:29:17
685,760,80,Workflow Automation,edit,2025-02-27T08:06:06
686,1368,41,API,share,2023-07-14T14:00:20
687,1810,346,Workflow Automation,share,2025-01-31T10:29:54
688,340,243,Analytics,edit,2023-07-20T04:18:55
689,1188,198,Dashboard Builder,view,2021-01-15T12:51:42
690,1780,743,Reports,share,2022-09-05T11:03:14
691,1546,153,API,create,2024-04-26T00:19:40
692,563,509,Dashboard Builder,share,2024-10-31T15:36:04
693,276,694,Reports,create,2023-08-05T09:33:59
694,243,737,Reports,create,2025-01-28T17:16:09
695,781,694,API,edit,2023-10-05T09:49:19
696,440,177,Reports,create,2025-02-05T10:39:54
697,1658,720,Dashboard Builder,edit,2023-11-13T10:31:04
698,326,555,Integrations,share,2024-11-27T09:02:08
699,196,123,Dashboard Builder,share,2024-12-04T07:02:42
700,737,759,Dashboard Builder,view,2025-02-18T10:29:32
701,1967,385,User Management,view,2023-03-27T09:30:41
702,630,696,Dashboard Builder,view,2023-07-23T16:48:37
703,419,133,API,view,2024-04-16T21:14:58
704,56,219,Analytics,create,2024-12-25T02:19:14
705,245,512,Workflow Automation,delete,2024-12-06T14:31:57
706,1194,947,Workflow Automation,edit,2024-12-20T14:52:53
707,454,387,Dashboard Builder,create,2025-02-21T06:56:23
708,278,824,Analytics,view,2024-12-30T07:16:00
709,912,94,Reports,view,2024-09-13T13:51:21
710,773,569,Alerts,create,2024-11-21T11:09:11
711,879,616,Workflow Automation,create,2023-01-13T17:41:40
712,475,133,API,view,2024-04-20T15:51:15
713,365,839,Custom Fields,view,2025-02-14T17:22:58
714,1230,309,Reports,edit,2024-12-06T07:47:31
715,1356,729,Dashboard Builder,view,2024-07-19T06:08:19
716,1534,546,Workflow Automation,view,2025-02-25T16:46:00
717,1490,587,Analytics,view,2024-03-08T00:20:08
718,15,803,Dashboard Builder,edit,2025-01-24T17:41:18
719,1565,610,Reports,view,2024-01-09T17:55:49
720,1920,65,Workflow Automation,view,2025-01-31T14:07:15
721,645,146,Analytics,view,2024-11-25T10:34:58
722,796,947,Reports,share,2024-11-27T10:11:22
723,1080,494,Analytics,share,2024-08-23T11:57:38
724,478,713,Reports,view,2024-09-24T10:26:51
725,908,775,Dashboard Builder,view,2024-07-31T15:49:26
726,684,757,Alerts,share,2025-01-31T13:38:50
727,822,979,Dashboard Builder,create,2024-10-04T07:08:49
728,1448,888,Analytics,view,2023-11-08T17:01:03
729,1061,687,Analytics,view,2024-01-06T07:01:44
730,1069,10,Reports,share,2023-03-23T13:29:12
731,1629,962,Analytics,view,2025-02-13T08:39:38
732,471,280,Workflow Automation,share,2023-01-28T07:29:15
733,446,275,Workflow Automation,share,2025-01-29T19:50:22
734,1953,886,Dashboard Builder,edit,2025-01-29T15:51:09
735,616,66,Reports,view,2024-08-16T09:13:32
736,1309,669,Reports,view,2024-12-20T21:06:46
737,302,542,Dashboard Builder,view,2025-01-21T09:18:52
738,707,865,Reports,view,2025-02-24T08:10:10
739,463,956,Workflow Automation,share,2024-10-22T09:36:07
740,946,298,Workflow Automation,edit,2024-08-09T14:15:55
741,1993,639,Workflow Automation,create,2024-07-11T10:35:10
742,1376,547,Dashboard Builder,view,2024-12-24T08:35:25
743,1725,333,Analytics,edit,2025-01-24T12:30:53
744,1129,619,Dashboard Builder,view,2025-01-24T08:43:57
745,366,987,Analytics,view,2024-07-08T17:26:59
746,1234,586,Analytics,view,2025-01-10T00:57:32
747,1909,461,Dashboard Builder,edit,2024-06-26T09:54:05
748,1183,853,Reports,share,2024-12-27T06:52:12
749,279,223,Workflow Automation,share,2024-07-17T12:10:16
750,261,98,Reports,share,2023-06-16T17:38:23
751,1031,262,Custom Fields,view,2021-07-07T05:30:36
752,96,222,Dashboard Builder,view,2024-12-25T09:11:10
753,467,867,Dashboard Builder,edit,2024-12-17T09:02:30
754,1747,957,Custom Fields,delete,2024-12-31T15:53:03
755,597,899,Analytics,view,2024-09-09T21:32:44
756,1909,461,Dashboard Builder,view,2024-08-30T17:58:13
757,1804,713,API,view,2024-11-18T15:17:44
758,1571,715,Integrations,view,2025-01-31T00:13:11
759,394,26,Dashboard Builder,edit,2025-01-16T09:12:03
760,616,66,Reports,view,2024-11-12T13:33:35
761,408,71,Integrations,view,2025-01-15T17:14:41
762,1693,554,Workflow Automation,view,2024-08-16T14:28:08
763,589,825,Dashboard Builder,create,2030-03-15T10:00:00
764,501,853,Integrations,delete,2024-12-20T10:48:52
765,1792,323,Dashboard Builder,share,2021-09-05T08:16:57
766,1859,940,User Management,edit,2022-02-17T07:09:26
767,1828,647,Alerts,edit,2024-05-28T01:21:48
768,589,825,Integrations,view,2024-11-05T05:19:56
769,1717,249,Analytics,view,2021-05-05T13:52:04
770,1345,993,Data Export,edit,2024-12-19T02:34:51
771,161,875,Workflow Automation,view,2024-09-18T11:55:57
772,772,710,Custom Fields,edit,2024-10-11T19:53:56
773,679,454,Analytics,view,2024-05-17T17:21:59
774,675,132,Reports,view,2022-12-21T13:19:23
775,578,830,User Management,create,2025-01-24T17:53:21
776,47,7,Integrations,view,2024-08-06T17:37:17
777,1165,267,Workflow Automation,share,2022-02-10T12:01:27
778,1991,945,Reports,view,2025-02-07T16:32:44
779,184,96,Dashboard Builder,create,2025-01-03T08:14:34
780,299,958,Dashboard Builder,view,2024-07-24T08:50:39
781,1490,587,Analytics,view,2025-02-10T13:25:24
782,1658,720,Reports,view,2024-03-29T10:33:35
783,1461,589,Analytics,view,2024-07-30T16:15:58
784,548,477,Workflow Automation,share,2025-01-04T16:00:51
785,878,872,Reports,view,2025-02-18T09:11:21
786,1327,462,Analytics,view,2024-09-23T19:39:32
787,1917,948,Data Export,view,2025-01-22T06:35:23
788,73,714,Dashboard Builder,view,2024-11-07T06:52:07
789,586,541,API,view,2025-02-21T10:03:40
790,902,798,Integrations,edit,2024-12-06T20:29:46
791,203,337,Reports,share,2024-12-13T11:34:45
792,111,724,Dashboard Builder,edit,2023-11-29T14:02:05
793,1678,224,Analytics,delete,2025-01-29T09:44:48
794,303,622,Analytics,view,2025-01-31T08:10:59
795,1336,753,Data Export,edit,2022-11-10T10:37:27
796,1869,297,Dashboard Builder,view,2025-02-05T07:43:48
797,1379,796,Custom Fields,view,2024-08-09T07:39:26
798,1325,924,Reports,view,2025-02-05T15:51:30
799,806,626,Integrations,share,2024-09-13T09:48:52
800,947,677,Dashboard Builder,create,2021-12-02T15:05:41
801,1491,322,Analytics,view,2022-03-14T07:53:16
802,1553,123,Integrations,edit,2023-08-10T08:59:14
803,1276,183,Dashboard Builder,view,2025-01-25T19:33:32
804,237,781,Reports,share,2023-11-09T09:36:57
805,590,203,Workflow Automation,view,2024-10-18T05:18:27
806,467,867,Custom Fields,edit,2024-04-29T06:56:41
807,658,669,API,view,2025-02-21T15:35:00
808,1906,413,Alerts,edit,2024-04-04T13:49:50
809,246,863,Workflow Automation,delete,2024-09-27T17:22:11
810,1399,434,Reports,view,2024-10-10T16:19:51
811,369,665,Dashboard Builder,view,2024-04-29T02:16:32
812,411,801,Custom Fields,share,2024-11-15T08:41:13
813,1663,79,Custom Fields,view,2022-10-14T10:12:18
814,158,520,Workflow Automation,share,2024-10-04T15:56:08
815,1254,995,Alerts,view,2025-01-20T05:08:54
816,857,227,Analytics,view,2023-08-06T08:32:21
817,917,485,Reports,view,2022-04-26T15:12:40
818,1218,283,Dashboard Builder,create,2025-01-15T10:58:26
819,497,606,Custom Fields,view,2025-02-07T23:37:05
820,1370,19,API,delete,2024-05-27T14:43:25
821,1532,580,Analytics,view,2024-12-04T18:14:57
822,1043,681,Workflow Automation,view,2024-07-09T10:45:05
823,593,994,Data Export,delete,2025-02-25T07:42:53
824,162,698,Dashboard Builder,edit,2025-02-25T16:10:28
825,816,631,Data Export,view,2024-12-26T14:44:48
826,484,777,Analytics,view,2030-03-15T10:00:00
827,109,949,User Management,share,2024-10-18T18:58:30
828,101,191,Reports,share,2024-09-13T17:53:29
829,1521,223,Analytics,create,2025-01-31T05:07:03
830,18,646,Analytics,delete,2024-09-06T20:18:18
831,1070,792,API,edit,2023-12-01T10:08:47
832,1450,765,Reports,share,2025-01-25T11:01:55
833,783,221,Analytics,view,2022-05-30T14:33:02
834,1442,355,Analytics,view,2023-04-03T09:35:36
835,1833,616,Dashboard Builder,edit,2024-11-21T13:21:41
836,986,353,Reports,view,2024-10-30T08:27:57
837,260,219,Custom Fields,share,2024-11-29T08:20:32
838,1265,735,Analytics,create,2025-01-25T08:28:17
839,1762,386,Analytics,view,2025-01-08T16:14:57
840,1037,975,Analytics,create,2023-06-02T01:44:18
841,335,381,Analytics,view,2024-12-09T14:39:13
842,363,284,Data Export,create,2024-07-02T11:23:14
843,1506,411,Analytics,view,2025-01-21T12:25:31
844,468,220,Analytics,view,2024-10-25T19:40:11
845,1018,354,Dashboard Builder,view,2023-02-21T18:54:28
846,1958,922,Analytics,view,2023-11-24T14:14:25
847,102,74,Analytics,create,2024-03-11T15:13:33
848,1114,858,Custom Fields,delete,2025-02-25T05:04:13
849,451,924,Analytics,share,2024-09-25T07:54:39
850,914,383,Analytics,view,2023-06-05T15:12:57
851,1254,995,Workflow Automation,view,2024-01-24T14:19:39
852,1097,403,Reports,view,2025-01-17T12:38:09
853,271,397,Dashboard Builder,share,2024-09-25T15:16:25
854,1344,434,Alerts,edit,2024-08-23T15:19:17
855,905,750,Dashboard Builder,view,2024-10-03T17:33:23
856,1061,687,Reports,share,2024-05-09T03:04:52
857,345,803,Analytics,view,2024-08-09T08:35:24
858,29,197,API,view,2024-11-26T11:37:47
859,952,387,Custom Fields,view,2024-12-15T16:42:57
860,1163,592,Analytics,create,2023-10-03T07:41:43
861,1061,687,Reports,share,2024-12-25T16:47:08
862,1184,957,Reports,create,2025-01-15T17:31:19
863,1131,867,Custom Fields,view,2023-09-01T11:29:48
864,1452,887,User Management,view,2025-01-06T14:13:00
865,1860,517,Integrations,view,2025-01-24T10:47:39
866,425,620,Alerts,view,2024-11-01T12:37:15
867,1330,691,Dashboard Builder,view,2024-09-05T15:13:38
868,551,928,Analytics,view,2025-01-31T07:02:00
869,1416,967,Analytics,view,2025-02-25T01:36:41
870,520,572,Workflow Automation,share,2024-09-24T07:46:17
871,240,593,Analytics,view,2025-01-27T11:57:18
872,1218,283,Dashboard Builder,view,2024-12-20T20:11:30
873,842,905,Reports,view,2024-11-11T08:18:57
874,1072,836,Reports,view,2025-02-18T17:41:47
875,624,179,Data Export,delete,2025-02-04T12:40:26
876,1884,750,API,share,2024-01-24T08:44:50
877,1971,357,API,view,2023-12-18T08:59:33
878,1913,352,Alerts,create,2024-12-02T10:57:31
879,625,867,API,create,2025-01-31T14:49:58
880,1790,305,API,share,2022-11-28T16:08:54
881,1171,286,Analytics,edit,2024-03-12T14:14:42
