stage_history_id,opp_id,stage,entered_at,exited_at,days_in_stage
396,100,Negotiation,2024-11-10T00:00:00,2024-12-08T00:00:00,28
397,100,Closed Won,2024-12-08T00:00:00,2024-12-22T00:00:00,14
398,100,Closed Lost,2024-12-22T00:00:00,2024-12-22T00:00:00,0
399,101,Prospecting,2020-09-18T00:00:00,2020-10-04T00:00:00,16
400,101,Discovery,2020-10-04T00:00:00,,
401,102,Prospecting,2024-05-01T00:00:00,2024-05-17T00:00:00,16
402,102,Discovery,2024-05-17T00:00:00,,
403,103,Prospecting,2023-12-04T00:00:00,2023-12-23T00:00:00,19
404,103,Discovery,2023-12-23T00:00:00,,
405,104,Prospecting,2024-11-19T00:00:00,2024-11-28T00:00:00,9
406,104,Discovery,2024-11-28T00:00:00,2024-12-07T00:00:00,9
407,104,Qualification,2024-12-07T00:00:00,2024-12-15T00:00:00,8
408,104,Proposal,2024-12-15T00:00:00,2024-12-21T00:00:00,6
409,104,Negotiation,2024-12-21T00:00:00,2024-12-26T00:00:00,5
410,104,Closed Won,2024-12-26T00:00:00,2024-12-29T00:00:00,3
411,104,Closed Lost,2024-12-29T00:00:00,2024-12-29T00:00:00,0
412,105,Prospecting,2023-08-19T00:00:00,2023-08-25T00:00:00,6
413,105,Discovery,2023-08-25T00:00:00,2023-09-15T00:00:00,21
414,105,Qualification,2023-09-15T00:00:00,,
415,106,Prospecting,2022-06-02T00:00:00,,
416,107,Prospecting,2023-11-21T00:00:00,,
417,108,Prospecting,2024-09-28T00:00:00,2024-10-14T00:00:00,16
418,108,Discovery,2024-10-14T00:00:00,2024-10-23T00:00:00,9
419,108,Qualification,2024-10-23T00:00:00,2024-11-07T00:00:00,15
420,108,Proposal,2024-11-07T00:00:00,2024-11-14T00:00:00,7
421,108,Negotiation,2024-11-14T00:00:00,,
422,109,Prospecting,2024-11-08T00:00:00,2024-11-15T00:00:00,7
423,109,Discovery,2024-11-15T00:00:00,2024-12-13T00:00:00,28
424,109,Qualification,2024-12-13T00:00:00,2024-12-23T00:00:00,10
425,109,Proposal,2024-12-23T00:00:00,,
426,110,Prospecting,2022-04-20T00:00:00,2022-05-01T00:00:00,11
427,110,Discovery,2022-05-01T00:00:00,2022-05-15T00:00:00,14
428,110,Qualification,2022-05-15T00:00:00,,
429,111,Prospecting,2024-10-05T00:00:00,2024-10-14T00:00:00,9
430,111,Discovery,2024-10-14T00:00:00,2024-10-29T00:00:00,15
431,111,Qualification,2024-10-29T00:00:00,2024-11-29T00:00:00,31
432,111,Proposal,2024-11-29T00:00:00,2024-12-07T00:00:00,8
433,111,Negotiation,2024-12-07T00:00:00,2024-12-15T00:00:00,8
434,111,Closed Won,2024-12-15T00:00:00,2024-12-27T00:00:00,12
435,111,Closed Lost,2024-12-27T00:00:00,2024-12-27T00:00:00,0
436,112,Prospecting,2024-10-24T00:00:00,2024-11-06T00:00:00,13
437,112,Discovery,2024-11-06T00:00:00,2024-11-23T00:00:00,17
438,112,Qualification,2024-11-23T00:00:00,,
439,113,Prospecting,2024-11-18T00:00:00,,
440,114,Prospecting,2022-02-10T00:00:00,2022-02-21T00:00:00,11
441,114,Discovery,2022-02-21T00:00:00,2022-03-10T00:00:00,17
442,114,Qualification,2022-03-10T00:00:00,2022-03-25T00:00:00,15
443,114,Proposal,2022-03-25T00:00:00,,
444,115,Prospecting,2024-05-14T00:00:00,2024-05-21T00:00:00,7
445,115,Discovery,2024-05-21T00:00:00,,
446,116,Prospecting,2023-11-22T00:00:00,2023-12-02T00:00:00,10
447,116,Discovery,2023-12-02T00:00:00,,
448,117,Prospecting,2020-11-18T00:00:00,2020-11-21T00:00:00,3
449,117,Discovery,2020-11-21T00:00:00,2020-12-02T00:00:00,11
450,117,Qualification,2020-12-02T00:00:00,2020-12-08T00:00:00,6
451,117,Proposal,2020-12-08T00:00:00,2020-12-11T00:00:00,3
452,117,Negotiation,2020-12-11T00:00:00,2020-12-31T00:00:00,20
453,117,Closed Won,2020-12-31T00:00:00,2021-01-18T00:00:00,18
454,117,Closed Lost,2021-01-18T00:00:00,2021-01-18T00:00:00,0
455,118,Prospecting,2023-12-12T00:00:00,2023-12-27T00:00:00,15
456,118,Discovery,2023-12-27T00:00:00,2024-01-22T00:00:00,26
457,118,Qualification,2024-01-22T00:00:00,2024-02-10T00:00:00,19
458,118,Proposal,2024-02-10T00:00:00,2024-02-22T00:00:00,12
459,118,Negotiation,2024-02-22T00:00:00,2024-03-23T00:00:00,30
460,118,Closed Won,2024-03-23T00:00:00,2024-03-23T00:00:00,0
461,119,Prospecting,2024-04-08T00:00:00,2024-04-25T00:00:00,17
462,119,Discovery,2024-04-25T00:00:00,2024-05-10T00:00:00,15
463,119,Qualification,2024-05-10T00:00:00,2024-05-21T00:00:00,11
464,119,Proposal,2024-05-21T00:00:00,2024-05-29T00:00:00,8
465,119,Negotiation,2024-05-29T00:00:00,2024-06-18T00:00:00,20
466,119,Closed Won,2024-06-18T00:00:00,2024-06-24T00:00:00,6
467,119,Closed Lost,2024-06-24T00:00:00,2024-06-24T00:00:00,0
468,120,Prospecting,2023-11-01T00:00:00,2023-11-10T00:00:00,9
469,120,Discovery,2023-11-10T00:00:00,2023-11-21T00:00:00,11
470,120,Qualification,2023-11-21T00:00:00,,
471,121,Prospecting,2024-10-29T00:00:00,2024-11-09T00:00:00,11
472,121,Discovery,2024-11-09T00:00:00,2024-11-27T00:00:00,18
473,121,Qualification,2024-11-27T00:00:00,2024-12-09T00:00:00,12
474,121,Proposal,2024-12-09T00:00:00,2024-12-18T00:00:00,9
475,121,Negotiation,2024-12-18T00:00:00,2024-12-28T00:00:00,10
476,121,Closed Won,2024-12-28T00:00:00,2024-12-28T00:00:00,0
477,122,Prospecting,2024-10-22T00:00:00,2024-11-08T00:00:00,17
478,122,Discovery,2024-11-08T00:00:00,2024-11-14T00:00:00,6
479,122,Qualification,2024-11-14T00:00:00,2024-12-08T00:00:00,24
480,122,Proposal,2024-12-08T00:00:00,,
481,123,Prospecting,2024-09-13T00:00:00,2024-09-26T00:00:00,13
482,123,Discovery,2024-09-26T00:00:00,2024-10-15T00:00:00,19
483,123,Qualification,2024-10-15T00:00:00,,
484,124,Prospecting,2023-10-12T00:00:00,2023-10-15T00:00:00,3
485,124,Discovery,2023-10-15T00:00:00,2023-10-25T00:00:00,10
486,124,Qualification,2023-10-25T00:00:00,2023-11-01T00:00:00,7
487,124,Proposal,2023-11-01T00:00:00,2023-11-03T00:00:00,2
488,124,Negotiation,2023-11-03T00:00:00,2023-11-08T00:00:00,5
489,124,Closed Won,2023-11-08T00:00:00,2023-11-18T00:00:00,10
490,124,Closed Lost,2023-11-18T00:00:00,2023-11-18T00:00:00,0
491,125,Prospecting,2023-06-02T00:00:00,2023-06-03T00:00:00,1
492,125,Discovery,2023-06-03T00:00:00,2023-06-05T00:00:00,2
493,125,Qualification,2023-06-05T00:00:00,2023-06-06T00:00:00,1
494,125,Proposal,2023-06-06T00:00:00,2023-06-07T00:00:00,1
495,125,Negotiation,2023-06-07T00:00:00,2023-06-13T00:00:00,6
496,125,Closed Won,2023-06-13T00:00:00,2023-06-15T00:00:00,2
497,125,Closed Lost,2023-06-15T00:00:00,2023-06-15T00:00:00,0
498,126,Prospecting,2024-09-02T00:00:00,,
499,127,Prospecting,2024-04-25T00:00:00,,
500,128,Prospecting,2024-12-05T00:00:00,2024-12-25T00:00:00,20
501,128,Discovery,2024-12-25T00:00:00,2025-01-03T00:00:00,9
502,128,Qualification,2025-01-03T00:00:00,2025-01-09T00:00:00,6
503,128,Proposal,2025-01-09T00:00:00,2025-01-25T00:00:00,16
504,128,Negotiation,2025-01-25T00:00:00,,
505,129,Prospecting,2023-04-09T00:00:00,2023-04-18T00:00:00,9
506,129,Discovery,2023-04-18T00:00:00,2023-05-05T00:00:00,17
507,129,Qualification,2023-05-05T00:00:00,2023-05-23T00:00:00,18
508,129,Proposal,2023-05-23T00:00:00,2023-06-03T00:00:00,11
509,129,Negotiation,2023-06-03T00:00:00,,
510,54,Prospecting,2023-10-12T00:00:00,2023-10-28T00:00:00,16
511,54,Discovery,2023-10-28T00:00:00,2023-11-15T00:00:00,18
512,54,Qualification,2023-11-15T00:00:00,2023-11-21T00:00:00,6
513,54,Proposal,2023-11-21T00:00:00,2023-11-28T00:00:00,7
514,54,Negotiation,2023-11-28T00:00:00,,
515,131,Prospecting,2024-06-21T00:00:00,2024-07-05T00:00:00,14
516,131,Discovery,2024-07-05T00:00:00,2024-07-13T00:00:00,8
517,131,Qualification,2024-07-13T00:00:00,,
518,132,Prospecting,2024-10-11T00:00:00,2024-10-17T00:00:00,6
519,132,Discovery,2024-10-17T00:00:00,2024-11-01T00:00:00,15
520,132,Qualification,2024-11-01T00:00:00,2024-11-12T00:00:00,11
521,132,Proposal,2024-11-12T00:00:00,2024-11-23T00:00:00,11
522,132,Negotiation,2024-11-23T00:00:00,2024-12-14T00:00:00,21
523,132,Closed Won,2024-12-14T00:00:00,2024-12-28T00:00:00,14
524,132,Closed Lost,2024-12-28T00:00:00,2024-12-28T00:00:00,0
525,133,Prospecting,2024-04-25T00:00:00,2024-05-03T00:00:00,8
526,133,Discovery,2024-05-03T00:00:00,2024-05-25T00:00:00,22
527,133,Qualification,2024-05-25T00:00:00,,
528,134,Prospecting,2024-02-25T00:00:00,2024-03-05T00:00:00,9
529,134,Discovery,2024-03-05T00:00:00,2024-03-28T00:00:00,23
530,134,Qualification,2024-03-28T00:00:00,2024-04-06T00:00:00,9
531,134,Proposal,2024-04-06T00:00:00,,
532,135,Prospecting,2024-11-06T00:00:00,2024-11-14T00:00:00,8
533,135,Discovery,2024-11-14T00:00:00,2024-12-09T00:00:00,25
534,135,Qualification,2024-12-09T00:00:00,2024-12-24T00:00:00,15
535,135,Proposal,2024-12-24T00:00:00,,
536,136,Prospecting,2023-02-18T00:00:00,2023-02-25T00:00:00,7
537,136,Discovery,2023-02-25T00:00:00,,
538,137,Prospecting,2024-05-27T00:00:00,2024-06-09T00:00:00,13
539,137,Discovery,2024-06-09T00:00:00,2024-06-28T00:00:00,19
540,137,Qualification,2024-06-28T00:00:00,2024-07-12T00:00:00,14
541,137,Proposal,2024-07-12T00:00:00,,
542,138,Prospecting,2024-04-12T00:00:00,2024-04-19T00:00:00,7
543,138,Discovery,2024-04-19T00:00:00,2024-04-28T00:00:00,9
544,138,Qualification,2024-04-28T00:00:00,2024-05-02T00:00:00,4
545,138,Proposal,2024-05-02T00:00:00,2024-05-11T00:00:00,9
546,138,Negotiation,2024-05-11T00:00:00,2024-05-30T00:00:00,19
547,138,Closed Won,2024-05-30T00:00:00,2024-05-30T00:00:00,0
548,139,Prospecting,2024-09-13T00:00:00,2024-09-15T00:00:00,2
549,139,Discovery,2024-09-15T00:00:00,2024-09-24T00:00:00,9
550,139,Qualification,2024-09-24T00:00:00,2024-09-26T00:00:00,2
551,139,Proposal,2024-09-26T00:00:00,2024-09-27T00:00:00,1
552,139,Negotiation,2024-09-27T00:00:00,2024-10-06T00:00:00,9
553,139,Closed Won,2024-10-06T00:00:00,2024-10-06T00:00:00,0
554,140,Prospecting,2023-11-02T00:00:00,2023-11-23T00:00:00,21
555,140,Discovery,2023-11-23T00:00:00,2024-01-04T00:00:00,42
556,140,Qualification,2024-01-04T00:00:00,2024-01-23T00:00:00,19
557,140,Proposal,2024-01-23T00:00:00,2024-02-18T00:00:00,26
558,140,Negotiation,2024-02-18T00:00:00,2024-03-16T00:00:00,27
559,140,Closed Won,2024-03-16T00:00:00,2024-04-08T00:00:00,23
560,140,Closed Lost,2024-04-08T00:00:00,2024-04-08T00:00:00,0
561,141,Prospecting,2023-09-07T00:00:00,2023-09-28T00:00:00,21
562,141,Discovery,2023-09-28T00:00:00,2023-10-27T00:00:00,29
563,141,Qualification,2023-10-27T00:00:00,2023-11-03T00:00:00,7
564,141,Proposal,2023-11-03T00:00:00,2023-11-19T00:00:00,16
565,141,Negotiation,2023-11-19T00:00:00,2023-12-16T00:00:00,27
566,141,Closed Won,2023-12-16T00:00:00,2023-12-16T00:00:00,0
567,142,Prospecting,2022-02-08T00:00:00,2022-02-24T00:00:00,16
568,142,Discovery,2022-02-24T00:00:00,,
569,143,Prospecting,2024-07-03T00:00:00,2024-07-07T00:00:00,4
570,143,Discovery,2024-07-07T00:00:00,2024-07-27T00:00:00,20
571,143,Qualification,2024-07-27T00:00:00,2024-08-11T00:00:00,15
572,143,Proposal,2024-08-11T00:00:00,2024-08-20T00:00:00,9
573,143,Negotiation,2024-08-20T00:00:00,2024-09-07T00:00:00,18
574,143,Closed Won,2024-09-07T00:00:00,2024-09-20T00:00:00,13
575,143,Closed Lost,2024-09-20T00:00:00,2024-09-20T00:00:00,0
576,144,Prospecting,2023-07-15T00:00:00,2023-07-18T00:00:00,3
577,144,Discovery,2023-07-18T00:00:00,2023-08-11T00:00:00,24
578,144,Qualification,2023-08-11T00:00:00,2023-08-20T00:00:00,9
579,144,Proposal,2023-08-20T00:00:00,2023-08-28T00:00:00,8
580,144,Negotiation,2023-08-28T00:00:00,2023-09-11T00:00:00,14
581,144,Closed Won,2023-09-11T00:00:00,2023-09-16T00:00:00,5
582,144,Closed Lost,2023-09-16T00:00:00,2023-09-16T00:00:00,0
583,145,Prospecting,2024-10-03T00:00:00,2024-10-20T00:00:00,17
584,145,Discovery,2024-10-20T00:00:00,2024-11-03T00:00:00,14
585,145,Qualification,2024-11-03T00:00:00,2024-11-17T00:00:00,14
586,145,Proposal,2024-11-17T00:00:00,,
587,146,Prospecting,2024-05-06T00:00:00,2024-06-03T00:00:00,28
588,146,Discovery,2024-06-03T00:00:00,2024-07-14T00:00:00,41
589,146,Qualification,2024-07-14T00:00:00,2024-08-15T00:00:00,32
590,146,Proposal,2024-08-15T00:00:00,2024-08-28T00:00:00,13
591,146,Negotiation,2024-08-28T00:00:00,2024-09-10T00:00:00,13
592,146,Closed Won,2024-09-10T00:00:00,2024-09-10T00:00:00,0
593,147,Prospecting,2024-01-11T00:00:00,2024-01-27T00:00:00,16
594,147,Discovery,2024-01-27T00:00:00,,
595,148,Prospecting,2024-12-29T00:00:00,2024-12-30T00:00:00,1
596,148,Discovery,2024-12-30T00:00:00,2024-12-31T00:00:00,1
597,148,Qualification,2024-12-31T00:00:00,2025-01-01T00:00:00,1
598,148,Proposal,2025-01-01T00:00:00,2025-01-02T00:00:00,1
599,148,Negotiation,2025-01-02T00:00:00,2025-01-03T00:00:00,1
600,148,Closed Won,2025-01-03T00:00:00,2025-01-03T00:00:00,0
601,149,Prospecting,2024-09-11T00:00:00,2024-09-21T00:00:00,10
602,149,Discovery,2024-09-21T00:00:00,2024-11-01T00:00:00,41
603,149,Qualification,2024-11-01T00:00:00,2024-11-17T00:00:00,16
604,149,Proposal,2024-11-17T00:00:00,2024-12-15T00:00:00,28
605,149,Negotiation,2024-12-15T00:00:00,2024-12-29T00:00:00,14
606,149,Closed Won,2024-12-29T00:00:00,2024-12-29T00:00:00,0
607,150,Prospecting,2023-04-10T00:00:00,2023-04-21T00:00:00,11
608,150,Discovery,2023-04-21T00:00:00,2023-05-02T00:00:00,11
609,150,Qualification,2023-05-02T00:00:00,2023-05-14T00:00:00,12
610,150,Proposal,2023-05-14T00:00:00,2023-05-28T00:00:00,14
611,150,Negotiation,2023-05-28T00:00:00,,
612,151,Prospecting,2024-10-21T00:00:00,2024-11-02T00:00:00,12
613,151,Discovery,2024-11-02T00:00:00,2024-11-15T00:00:00,13
614,151,Qualification,2024-11-15T00:00:00,2024-12-04T00:00:00,19
615,151,Proposal,2024-12-04T00:00:00,,
616,152,Prospecting,2024-09-24T00:00:00,2024-09-30T00:00:00,6
617,152,Discovery,2024-09-30T00:00:00,2024-10-26T00:00:00,26
618,152,Qualification,2024-10-26T00:00:00,2024-11-18T00:00:00,23
619,152,Proposal,2024-11-18T00:00:00,2024-12-04T00:00:00,16
620,152,Negotiation,2024-12-04T00:00:00,2024-12-20T00:00:00,16
621,152,Closed Won,2024-12-20T00:00:00,2024-12-29T00:00:00,9
622,152,Closed Lost,2024-12-29T00:00:00,2024-12-29T00:00:00,0
623,153,Prospecting,2023-01-20T00:00:00,2023-01-28T00:00:00,8
624,153,Discovery,2023-01-28T00:00:00,2023-02-20T00:00:00,23
625,153,Qualification,2023-02-20T00:00:00,2023-03-06T00:00:00,14
626,153,Proposal,2023-03-06T00:00:00,,
627,154,Prospecting,2022-05-09T00:00:00,2022-05-24T00:00:00,15
628,154,Discovery,2022-05-24T00:00:00,2022-06-04T00:00:00,11
629,154,Qualification,2022-06-04T00:00:00,,
630,155,Prospecting,2024-10-05T00:00:00,2024-10-20T00:00:00,15
631,155,Discovery,2024-10-20T00:00:00,,
632,156,Prospecting,2024-09-18T00:00:00,2024-10-09T00:00:00,21
633,156,Discovery,2024-10-09T00:00:00,2024-10-19T00:00:00,10
634,156,Qualification,2024-10-19T00:00:00,,
635,157,Prospecting,2024-02-05T00:00:00,2024-02-20T00:00:00,15
636,157,Discovery,2024-02-20T00:00:00,2024-03-06T00:00:00,15
637,157,Qualification,2024-03-06T00:00:00,2024-03-25T00:00:00,19
638,157,Proposal,2024-03-25T00:00:00,2024-03-31T00:00:00,6
639,157,Negotiation,2024-03-31T00:00:00,,
640,158,Prospecting,2023-10-02T00:00:00,2023-10-20T00:00:00,18
641,158,Discovery,2023-10-20T00:00:00,2023-10-30T00:00:00,10
642,158,Qualification,2023-10-30T00:00:00,,
643,159,Prospecting,2023-11-17T00:00:00,2023-12-01T00:00:00,14
644,159,Discovery,2023-12-01T00:00:00,,
645,160,Prospecting,2023-01-08T00:00:00,2023-01-16T00:00:00,8
646,160,Discovery,2023-01-16T00:00:00,2023-02-03T00:00:00,18
647,160,Qualification,2023-02-03T00:00:00,,
648,161,Prospecting,2024-11-18T00:00:00,,
649,162,Prospecting,2022-10-29T00:00:00,2022-11-08T00:00:00,10
650,162,Discovery,2022-11-08T00:00:00,,
651,163,Prospecting,2023-04-12T00:00:00,2023-05-07T00:00:00,25
652,163,Discovery,2023-05-07T00:00:00,2023-06-05T00:00:00,29
653,163,Qualification,2023-06-05T00:00:00,2023-07-13T00:00:00,38
654,163,Proposal,2023-07-13T00:00:00,2023-08-06T00:00:00,24
655,163,Negotiation,2023-08-06T00:00:00,2023-09-21T00:00:00,46
656,163,Closed Won,2023-09-21T00:00:00,2023-10-13T00:00:00,22
657,163,Closed Lost,2023-10-13T00:00:00,2023-10-13T00:00:00,0
658,164,Prospecting,2023-01-07T00:00:00,2023-01-26T00:00:00,19
659,164,Discovery,2023-01-26T00:00:00,2023-02-16T00:00:00,21
660,164,Qualification,2023-02-16T00:00:00,2023-02-23T00:00:00,7
661,164,Proposal,2023-02-23T00:00:00,2023-03-03T00:00:00,8
662,164,Negotiation,2023-03-03T00:00:00,2023-04-01T00:00:00,29
663,164,Closed Won,2023-04-01T00:00:00,2023-04-01T00:00:00,0
664,165,Prospecting,2024-11-15T00:00:00,2024-11-18T00:00:00,3
665,165,Discovery,2024-11-18T00:00:00,2024-12-02T00:00:00,14
666,165,Qualification,2024-12-02T00:00:00,2024-12-10T00:00:00,8
667,165,Proposal,2024-12-10T00:00:00,2024-12-18T00:00:00,8
668,165,Negotiation,2024-12-18T00:00:00,2024-12-26T00:00:00,8
669,165,Closed Won,2024-12-26T00:00:00,2024-12-29T00:00:00,3
670,165,Closed Lost,2024-12-29T00:00:00,2024-12-29T00:00:00,0
671,166,Prospecting,2024-10-15T00:00:00,2024-10-25T00:00:00,10
672,166,Discovery,2024-10-25T00:00:00,2024-11-17T00:00:00,23
673,166,Qualification,2024-11-17T00:00:00,2024-11-24T00:00:00,7
674,166,Proposal,2024-11-24T00:00:00,,
675,167,Prospecting,2024-11-18T00:00:00,,
676,168,Prospecting,2024-10-12T00:00:00,,
677,169,Prospecting,2024-12-12T00:00:00,2024-12-23T00:00:00,11
678,169,Discovery,2024-12-23T00:00:00,2025-01-07T00:00:00,15
679,169,Qualification,2025-01-07T00:00:00,,
680,170,Prospecting,2024-09-25T00:00:00,2024-10-02T00:00:00,7
681,170,Discovery,2024-10-02T00:00:00,,
682,171,Prospecting,2024-12-29T00:00:00,2025-01-03T00:00:00,5
683,171,Discovery,2025-01-03T00:00:00,2025-02-02T00:00:00,30
684,171,Qualification,2025-02-02T00:00:00,,
685,172,Prospecting,2024-11-18T00:00:00,2024-11-27T00:00:00,9
686,172,Discovery,2024-11-27T00:00:00,2024-12-11T00:00:00,14
687,172,Qualification,2024-12-11T00:00:00,2024-12-25T00:00:00,14
688,172,Proposal,2024-12-25T00:00:00,,
689,173,Prospecting,2023-05-17T00:00:00,2023-05-25T00:00:00,8
690,173,Discovery,2023-05-25T00:00:00,,
691,174,Prospecting,2023-05-25T00:00:00,2023-06-02T00:00:00,8
692,174,Discovery,2023-06-02T00:00:00,,
693,175,Prospecting,2023-12-24T00:00:00,,
694,176,Prospecting,2024-10-27T00:00:00,2024-11-03T00:00:00,7
695,176,Discovery,2024-11-03T00:00:00,2024-11-26T00:00:00,23
696,176,Qualification,2024-11-26T00:00:00,2024-12-11T00:00:00,15
697,176,Proposal,2024-12-11T00:00:00,2024-12-26T00:00:00,15
698,176,Negotiation,2024-12-26T00:00:00,,
699,177,Prospecting,2023-03-03T00:00:00,2023-03-13T00:00:00,10
700,177,Discovery,2023-03-13T00:00:00,2023-03-29T00:00:00,16
701,177,Qualification,2023-03-29T00:00:00,,
702,178,Prospecting,2023-08-06T00:00:00,2023-08-22T00:00:00,16
703,178,Discovery,2023-08-22T00:00:00,2023-08-28T00:00:00,6
704,178,Qualification,2023-08-28T00:00:00,2023-09-16T00:00:00,19
705,178,Proposal,2023-09-16T00:00:00,2023-09-27T00:00:00,11
706,178,Negotiation,2023-09-27T00:00:00,,
707,179,Prospecting,2023-05-14T00:00:00,2023-05-17T00:00:00,3
708,179,Discovery,2023-05-17T00:00:00,2023-05-22T00:00:00,5
709,179,Qualification,2023-05-22T00:00:00,2023-05-25T00:00:00,3
710,179,Proposal,2023-05-25T00:00:00,2023-05-31T00:00:00,6
711,179,Negotiation,2023-05-31T00:00:00,2023-06-11T00:00:00,11
712,179,Closed Won,2023-06-11T00:00:00,2023-06-14T00:00:00,3
713,179,Closed Lost,2023-06-14T00:00:00,2023-06-14T00:00:00,0
714,180,Prospecting,2024-09-23T00:00:00,2024-10-12T00:00:00,19
715,180,Discovery,2024-10-12T00:00:00,2024-11-09T00:00:00,28
716,180,Qualification,2024-11-09T00:00:00,2024-11-18T00:00:00,9
717,180,Proposal,2024-11-18T00:00:00,2024-11-21T00:00:00,3
718,180,Negotiation,2024-11-21T00:00:00,2024-12-10T00:00:00,19
719,180,Closed Won,2024-12-10T00:00:00,2024-12-20T00:00:00,10
720,180,Closed Lost,2024-12-20T00:00:00,2024-12-20T00:00:00,0
721,181,Prospecting,2024-12-06T00:00:00,2024-12-08T00:00:00,2
722,181,Discovery,2024-12-08T00:00:00,2024-12-13T00:00:00,5
723,181,Qualification,2024-12-13T00:00:00,2024-12-19T00:00:00,6
724,181,Proposal,2024-12-19T00:00:00,2024-12-21T00:00:00,2
725,181,Negotiation,2024-12-21T00:00:00,2024-12-29T00:00:00,8
726,181,Closed Won,2024-12-29T00:00:00,2024-12-29T00:00:00,0
727,182,Prospecting,2024-02-15T00:00:00,,
728,183,Prospecting,2023-04-20T00:00:00,2023-04-27T00:00:00,7
729,183,Discovery,2023-04-27T00:00:00,2023-05-09T00:00:00,12
730,183,Qualification,2023-05-09T00:00:00,2023-05-20T00:00:00,11
731,183,Proposal,2023-05-20T00:00:00,2023-06-09T00:00:00,20
732,183,Negotiation,2023-06-09T00:00:00,2023-07-06T00:00:00,27
733,183,Closed Won,2023-07-06T00:00:00,2023-07-31T00:00:00,25
734,183,Closed Lost,2023-07-31T00:00:00,2023-07-31T00:00:00,0
735,184,Prospecting,2023-04-03T00:00:00,2023-04-19T00:00:00,16
736,184,Discovery,2023-04-19T00:00:00,,
737,185,Prospecting,2024-12-23T00:00:00,2025-01-13T00:00:00,21
738,185,Discovery,2025-01-13T00:00:00,2025-01-26T00:00:00,13
739,185,Qualification,2025-01-26T00:00:00,2025-02-06T00:00:00,11
740,185,Proposal,2025-02-06T00:00:00,,
741,186,Prospecting,2024-12-21T00:00:00,2025-01-06T00:00:00,16
742,186,Discovery,2025-01-06T00:00:00,,
743,187,Prospecting,2024-09-05T00:00:00,2024-09-11T00:00:00,6
744,187,Discovery,2024-09-11T00:00:00,2024-10-03T00:00:00,22
745,187,Qualification,2024-10-03T00:00:00,2024-10-25T00:00:00,22
746,187,Proposal,2024-10-25T00:00:00,2024-11-03T00:00:00,9
747,187,Negotiation,2024-11-03T00:00:00,2024-12-02T00:00:00,29
748,187,Closed Won,2024-12-02T00:00:00,2024-12-28T00:00:00,26
749,187,Closed Lost,2024-12-28T00:00:00,2024-12-28T00:00:00,0
750,188,Prospecting,2024-06-07T00:00:00,2024-06-21T00:00:00,14
751,188,Discovery,2024-06-21T00:00:00,2024-07-19T00:00:00,28
752,188,Qualification,2024-07-19T00:00:00,2024-07-28T00:00:00,9
753,188,Proposal,2024-07-28T00:00:00,2024-08-06T00:00:00,9
754,188,Negotiation,2024-08-06T00:00:00,2024-08-25T00:00:00,19
755,188,Closed Won,2024-08-25T00:00:00,2024-09-16T00:00:00,22
756,188,Closed Lost,2024-09-16T00:00:00,2024-09-16T00:00:00,0
757,189,Prospecting,2024-01-20T00:00:00,2024-01-24T00:00:00,4
758,189,Discovery,2024-01-24T00:00:00,,
759,190,Prospecting,2024-07-09T00:00:00,2024-07-10T00:00:00,1
760,190,Discovery,2024-07-10T00:00:00,2024-07-13T00:00:00,3
761,190,Qualification,2024-07-13T00:00:00,2024-07-16T00:00:00,3
762,190,Proposal,2024-07-16T00:00:00,2024-07-18T00:00:00,2
763,190,Negotiation,2024-07-18T00:00:00,2024-07-27T00:00:00,9
764,190,Closed Won,2024-07-27T00:00:00,2024-08-03T00:00:00,7
765,190,Closed Lost,2024-08-03T00:00:00,2024-08-03T00:00:00,0
