contact_role_id,contact_id,opp_id,role,is_primary
941,2871,614,Technical Evaluator,False
942,595,615,End User,False
943,1461,616,Executive Sponsor,True
944,203,616,Champion,True
945,1304,616,Blocker,False
946,2283,616,Technical Evaluator,False
947,2374,617,Economic Buyer,True
948,1114,618,End User,False
949,666,619,Blocker,False
950,1527,622,Champion,True
951,2638,622,Technical Evaluator,False
952,1423,623,Economic Buyer,True
953,1906,624,Technical Evaluator,False
954,380,624,Champion,True
955,2215,625,Economic Buyer,True
956,542,627,Technical Evaluator,False
957,2854,628,Executive Sponsor,True
958,1396,628,Economic Buyer,True
959,1008,629,Executive Sponsor,True
960,1377,629,Champion,True
961,198,631,End User,False
962,365,632,Champion,True
963,2857,632,Economic Buyer,True
964,2567,633,Executive Sponsor,True
965,2763,633,Champion,True
966,1441,633,Economic Buyer,True
967,2398,634,Technical Evaluator,False
968,1545,634,End User,False
969,2328,635,End User,False
970,1165,636,End User,False
971,1510,637,Technical Evaluator,False
972,1084,637,Executive Sponsor,True
973,115,638,Technical Evaluator,False
974,2029,638,Executive Sponsor,True
975,2991,640,Technical Evaluator,False
976,1074,641,Economic Buyer,True
977,2646,641,Legal Reviewer,False
978,2343,641,Technical Evaluator,False
979,1802,642,Economic Buyer,True
980,246,643,Coach,False
981,950,643,Champion,True
982,2540,644,Economic Buyer,True
983,1022,645,Economic Buyer,True
984,1667,647,End User,False
985,2250,647,Economic Buyer,True
986,419,647,Champion,True
987,1282,648,Technical Evaluator,False
988,2712,649,Blocker,False
989,2529,650,Coach,False
990,1489,650,Legal Reviewer,False
991,380,651,Technical Evaluator,False
992,1906,651,Legal Reviewer,False
993,902,651,Executive Sponsor,True
994,1151,652,Champion,True
995,1858,652,End User,False
996,1248,653,Technical Evaluator,False
997,2843,653,Economic Buyer,True
998,315,654,Executive Sponsor,True
999,2275,654,Economic Buyer,True
1000,1559,655,End User,False
1001,2656,655,Champion,True
1002,2402,655,Coach,False
1003,647,656,Technical Evaluator,False
1004,898,656,Economic Buyer,True
1005,2027,657,Blocker,False
1006,2403,657,Technical Evaluator,False
1007,1445,658,End User,False
1008,1866,658,Economic Buyer,True
1009,285,659,Legal Reviewer,False
1010,2339,659,End User,False
1011,1545,660,Coach,False
1012,304,661,Champion,True
1013,2711,662,End User,False
1014,2322,662,Executive Sponsor,True
1015,2867,662,Technical Evaluator,False
1016,1812,663,Champion,True
1017,1537,663,Legal Reviewer,False
1018,293,663,Blocker,False
1019,1693,664,End User,False
1020,1127,665,Champion,True
1021,1994,665,End User,False
1022,1729,666,Economic Buyer,True
1023,240,667,Technical Evaluator,False
1024,2147,667,Champion,True
1025,2554,668,End User,False
1026,840,669,Legal Reviewer,False
1027,565,669,Executive Sponsor,True
1028,1742,670,Technical Evaluator,False
1029,580,670,Coach,False
1030,776,670,Champion,True
1031,1873,671,Technical Evaluator,False
1032,718,671,End User,False
1033,190,672,Coach,False
1034,1116,672,Economic Buyer,True
1035,125,672,Technical Evaluator,False
1036,412,673,Legal Reviewer,False
1037,780,674,Blocker,False
1038,2186,674,Executive Sponsor,True
1039,1912,675,Legal Reviewer,False
1040,2681,676,End User,False
1041,820,677,Technical Evaluator,False
1042,1950,678,End User,False
1043,1536,679,Technical Evaluator,False
1044,1664,680,Economic Buyer,True
1045,2318,681,Coach,False
1046,2557,682,Technical Evaluator,False
1047,151,682,Coach,False
1048,2400,682,Champion,True
1049,960,683,Economic Buyer,True
1050,2876,684,Technical Evaluator,False
1051,517,684,Executive Sponsor,True
1052,2051,685,Technical Evaluator,False
1053,925,686,Champion,True
1054,1890,686,Economic Buyer,True
1055,1554,686,Legal Reviewer,False
1056,1079,687,Technical Evaluator,False
1057,497,687,End User,False
1058,2020,688,Technical Evaluator,False
1059,2115,689,End User,False
1060,1741,690,Economic Buyer,True
1061,1323,690,Legal Reviewer,False
1062,83,691,End User,False
1063,506,692,Executive Sponsor,True
1064,375,693,Legal Reviewer,False
1065,1264,695,Champion,True
1066,786,696,Economic Buyer,True
1067,634,697,Champion,True
1068,377,697,End User,False
1069,2586,698,Economic Buyer,True
1070,1512,698,Coach,False
1071,2035,698,End User,False
1072,542,699,Technical Evaluator,False
1073,1653,700,End User,False
1074,1491,124,End User,False
1075,565,702,Technical Evaluator,False
1076,2990,703,Technical Evaluator,False
1077,155,704,Economic Buyer,True
1078,2142,704,Technical Evaluator,False
1079,2693,705,Technical Evaluator,False
1080,2740,705,Economic Buyer,True
1081,1108,706,End User,False
1082,1832,708,Coach,False
1083,1130,709,Economic Buyer,True
1084,1791,709,Executive Sponsor,True
1085,2286,710,End User,False
1086,842,711,End User,False
1087,2244,711,Technical Evaluator,False
1088,1293,712,Legal Reviewer,False
1089,1492,713,Champion,True
1090,1328,714,Technical Evaluator,False
1091,2448,714,Blocker,False
1092,324,715,Champion,True
1093,1122,716,Blocker,False
1094,1059,716,Economic Buyer,True
1095,1243,719,Technical Evaluator,False
1096,836,719,Economic Buyer,True
1097,2702,720,Economic Buyer,True
1098,500,721,Technical Evaluator,False
1099,1505,721,End User,False
1100,1427,721,Blocker,False
1101,2518,722,Technical Evaluator,False
1102,1890,723,End User,False
1103,1554,723,Economic Buyer,True
1104,1769,724,Champion,True
1105,1995,724,Executive Sponsor,True
1106,2440,725,Technical Evaluator,False
1107,668,726,Blocker,False
1108,1408,726,Technical Evaluator,False
1109,2262,727,End User,False
1110,2741,728,Blocker,False
1111,1418,728,Champion,True
1112,840,729,Blocker,False
1113,477,729,Technical Evaluator,False
1114,2295,730,Technical Evaluator,False
1115,2845,730,Champion,True
1116,2359,730,Executive Sponsor,True
1117,607,731,Economic Buyer,True
1118,1257,732,Economic Buyer,True
1119,1967,732,Champion,True
1120,2097,733,Legal Reviewer,False
1121,1134,734,End User,False
1122,33,734,Blocker,False
1123,2553,734,Champion,True
1124,336,736,Executive Sponsor,True
1125,1625,736,Blocker,False
1126,1147,737,Technical Evaluator,False
1127,2049,737,End User,False
1128,1152,738,Coach,False
1129,1819,738,Champion,True
1130,829,739,Economic Buyer,True
1131,2043,739,Champion,True
1132,1672,740,Economic Buyer,True
1133,2658,740,Technical Evaluator,False
1134,341,740,Champion,True
1135,494,740,Executive Sponsor,True
1136,1804,740,End User,False
1137,1439,741,Technical Evaluator,False
1138,1144,742,Champion,True
1139,427,742,Legal Reviewer,False
1140,268,743,Technical Evaluator,False
1141,2927,743,Champion,True
1142,1275,743,Economic Buyer,True
1143,538,744,Legal Reviewer,False
1144,2541,745,Legal Reviewer,False
1145,480,746,Executive Sponsor,True
1146,2330,746,Blocker,False
1147,1484,748,Legal Reviewer,False
1148,290,749,Champion,True
1149,950,749,End User,False
1150,539,749,Coach,False
1151,246,749,Blocker,False
1152,1020,750,Blocker,False
1153,1397,751,Technical Evaluator,False
1154,2304,752,Champion,True
1155,2488,753,Economic Buyer,True
1156,459,753,Champion,True
1157,2215,753,Technical Evaluator,False
1158,108,754,Champion,True
1159,878,755,Legal Reviewer,False
1160,2497,756,End User,False
1161,472,757,Economic Buyer,True
1162,1038,758,End User,False
1163,550,759,Executive Sponsor,True
1164,1580,760,Blocker,False
1165,2627,760,Economic Buyer,True
1166,828,762,Champion,True
1167,781,762,Legal Reviewer,False
1168,2366,763,End User,False
1169,688,764,Champion,True
1170,2583,764,Legal Reviewer,False
1171,336,765,Coach,False
1172,314,766,Economic Buyer,True
1173,229,766,Champion,True
1174,2185,767,End User,False
1175,858,767,Legal Reviewer,False
1176,2818,768,Executive Sponsor,True
1177,2433,768,Technical Evaluator,False
1178,1399,769,End User,False
1179,2400,770,Technical Evaluator,False
1180,795,770,Blocker,False
1181,2547,772,Technical Evaluator,False
1182,1553,773,Champion,True
1183,474,773,Technical Evaluator,False
1184,2743,773,Blocker,False
1185,2680,774,Economic Buyer,True
1186,1856,775,Coach,False
1187,2435,776,Coach,False
1188,371,777,Economic Buyer,True
1189,769,777,Coach,False
1190,2416,778,Blocker,False
1191,1212,779,Champion,True
1192,1313,780,End User,False
1193,2162,781,Technical Evaluator,False
1194,2051,782,Champion,True
1195,1549,783,Coach,False
1196,651,783,Executive Sponsor,True
1197,2398,784,Executive Sponsor,True
1198,1545,784,Legal Reviewer,False
1199,1149,785,Blocker,False
1200,363,786,Blocker,False
1201,2297,787,Legal Reviewer,False
1202,343,788,Champion,True
1203,570,253,Blocker,False
1204,1738,790,Technical Evaluator,False
1205,2,790,Economic Buyer,True
1206,1258,791,Technical Evaluator,False
1207,623,792,Legal Reviewer,False
1208,189,793,Technical Evaluator,False
1209,883,793,Champion,True
1210,2293,794,Coach,False
1211,1601,795,Coach,False
1212,2251,796,End User,False
1213,2965,797,End User,False
1214,2157,797,Technical Evaluator,False
1215,1629,797,Executive Sponsor,True
1216,207,798,Economic Buyer,True
1217,2797,799,Blocker,False
1218,1983,800,Technical Evaluator,False
1219,1651,800,Economic Buyer,True
1220,1184,801,Legal Reviewer,False
1221,2471,802,Technical Evaluator,False
1222,2714,804,Champion,True
1223,1809,352,Technical Evaluator,False
1224,853,352,Economic Buyer,True
1225,2630,806,Economic Buyer,True
1226,1013,806,Champion,True
1227,1805,806,Coach,False
1228,690,807,Champion,True
1229,1300,808,End User,False
1230,200,809,Economic Buyer,True
1231,1309,810,Champion,True
1232,2853,810,Coach,False
1233,2518,811,Economic Buyer,True
1234,1330,604,End User,False
1235,483,813,Technical Evaluator,False
1236,2882,813,End User,False
1237,1027,813,Coach,False
1238,330,813,Economic Buyer,True
1239,1742,814,Technical Evaluator,False
1240,776,814,Champion,True
1241,1423,815,Legal Reviewer,False
1242,2051,816,End User,False
1243,1444,817,Economic Buyer,True
1244,1219,818,Executive Sponsor,True
1245,1721,818,Coach,False
1246,363,819,Technical Evaluator,False
1247,1847,820,Champion,True
1248,1204,821,End User,False
1249,1210,821,Champion,True
1250,812,822,Champion,True
1251,5,822,Economic Buyer,True
1252,2872,823,End User,False
1253,224,824,Blocker,False
1254,1128,825,Champion,True
1255,1578,825,End User,False
1256,403,826,Technical Evaluator,False
1257,329,826,Champion,True
1258,2735,827,Technical Evaluator,False
1259,69,828,Economic Buyer,True
1260,2000,828,Technical Evaluator,False
1261,2270,828,Champion,True
1262,2937,829,Champion,True
1263,770,830,Technical Evaluator,False
1264,742,830,Champion,True
1265,767,831,Executive Sponsor,True
1266,207,832,Technical Evaluator,False
1267,2937,833,End User,False
1268,863,833,Champion,True
1269,426,833,Technical Evaluator,False
1270,20,834,Champion,True
1271,1050,836,Legal Reviewer,False
1272,2633,837,Legal Reviewer,False
1273,2163,837,Blocker,False
1274,1207,838,End User,False
1275,2213,838,Economic Buyer,True
1276,2518,839,End User,False
1277,1757,840,Technical Evaluator,False
1278,2145,840,End User,False
1279,118,840,Economic Buyer,True
1280,188,841,Economic Buyer,True
1281,838,841,Technical Evaluator,False
1282,258,841,Coach,False
1283,1173,841,End User,False
1284,2364,842,Coach,False
1285,1550,843,Technical Evaluator,False
1286,2136,844,Blocker,False
1287,2462,844,Champion,True
1288,2912,845,Coach,False
1289,2795,845,Champion,True
1290,1546,846,Technical Evaluator,False
1291,1991,846,Economic Buyer,True
1292,856,846,End User,False
1293,1747,847,Champion,True
1294,2522,849,Champion,True
1295,195,849,Technical Evaluator,False
1296,1648,850,Legal Reviewer,False
1297,1085,850,Economic Buyer,True
1298,2483,851,Technical Evaluator,False
1299,1343,852,Champion,True
1300,1239,852,Technical Evaluator,False
1301,1045,853,Coach,False
1302,1865,854,End User,False
1303,74,855,Legal Reviewer,False
1304,205,855,Coach,False
1305,1122,856,Technical Evaluator,False
1306,1059,856,Economic Buyer,True
1307,1890,857,End User,False
1308,1554,857,Champion,True
1309,2989,858,Executive Sponsor,True
1310,377,859,Champion,True
1311,1332,859,Technical Evaluator,False
1312,292,859,End User,False
1313,209,860,Champion,True
1314,1735,860,Legal Reviewer,False
1315,1055,860,Executive Sponsor,True
1316,1138,861,End User,False
1317,1707,862,Champion,True
1318,1859,863,Technical Evaluator,False
1319,2486,864,Champion,True
1320,2723,865,Economic Buyer,True
1321,1744,865,Technical Evaluator,False
1322,2966,866,End User,False
1323,2653,866,Blocker,False
1324,1264,867,Executive Sponsor,True
1325,2382,867,Economic Buyer,True
1326,23,868,End User,False
1327,2578,869,Champion,True
1328,1802,451,Economic Buyer,True
1329,1354,871,Champion,True
1330,1874,872,Champion,True
1331,1956,872,Technical Evaluator,False
1332,529,872,Coach,False
1333,2622,873,Technical Evaluator,False
1334,2313,874,Champion,True
1335,1814,874,Technical Evaluator,False
1336,176,875,End User,False
1337,845,875,Technical Evaluator,False
1338,1439,876,End User,False
1339,2580,877,End User,False
1340,577,879,End User,False
1341,1034,879,Technical Evaluator,False
1342,774,880,Technical Evaluator,False
1343,1116,881,Economic Buyer,True
1344,190,881,Executive Sponsor,True
1345,125,881,Blocker,False
1346,2703,882,End User,False
1347,2982,883,Champion,True
1348,801,884,End User,False
1349,1766,884,Technical Evaluator,False
1350,2933,885,Technical Evaluator,False
1351,1353,886,Technical Evaluator,False
1352,929,886,Legal Reviewer,False
1353,914,886,Champion,True
1354,2224,887,Coach,False
1355,587,888,End User,False
1356,1844,889,Executive Sponsor,True
1357,2070,890,Executive Sponsor,True
1358,1617,890,Economic Buyer,True
1359,655,891,End User,False
1360,310,891,Blocker,False
1361,1703,891,Champion,True
1362,1497,892,Executive Sponsor,True
1363,337,892,End User,False
1364,2118,892,Technical Evaluator,False
1365,1573,893,Technical Evaluator,False
1366,1230,399,Executive Sponsor,True
1367,1872,895,Legal Reviewer,False
1368,2720,895,End User,False
1369,327,895,Champion,True
1370,2170,896,Technical Evaluator,False
1371,485,896,Executive Sponsor,True
1372,1447,896,Blocker,False
1373,1089,896,Legal Reviewer,False
1374,1649,897,Economic Buyer,True
1375,996,898,Coach,False
1376,2517,898,End User,False
1377,351,899,Economic Buyer,True
1378,1203,900,Technical Evaluator,False
1379,1626,900,Blocker,False
1380,54,901,Legal Reviewer,False
1381,1144,902,Economic Buyer,True
1382,1426,903,Executive Sponsor,True
1383,2153,903,Champion,True
1384,2616,903,Blocker,False
1385,505,904,Technical Evaluator,False
1386,2416,904,Champion,True
1387,2118,905,Executive Sponsor,True
1388,2715,906,End User,False
1389,2264,906,Technical Evaluator,False
1390,2600,907,Champion,True
1391,711,908,Coach,False
1392,1129,909,Technical Evaluator,False
1393,201,910,Technical Evaluator,False
1394,2512,911,Technical Evaluator,False
1395,2280,911,Coach,False
1396,1138,911,Legal Reviewer,False
1397,1220,913,Technical Evaluator,False
1398,1910,914,Technical Evaluator,False
1399,121,914,Economic Buyer,True
1400,735,914,Executive Sponsor,True
1401,35,915,Coach,False
