opp_id,account_id,owner_id,name,stage,amount,close_date,created_date,lead_source,forecast_category,is_won,is_closed,competitor,loss_reason,days_in_stage,next_step,opportunity_type,created_at
158,6,7,Zenith Platforms - Initial License,Qualification,53383,2024-01-23,2023-10-02,Outbound - AE,Best Case,False,False,CompetitorC,,15,Schedule demo,New Business,2023-10-02T00:00:00
159,701,8,Vanguard Enterprises - Platform Deal,Discovery,160908,2024-03-22,2023-11-17,Inbound - Web,Pipeline,False,False,,,2,Schedule demo,New Business,2023-11-17T00:00:00
160,311,5,Quantum Platforms - Initial License,Qualification,5150,2023-03-17,2023-01-08,Partner Referral,Best Case,False,False,Open Source Alternative,,26,,New Business,2023-01-08T00:00:00
161,307,16,Summit Software - Platform Deal,Prospecting,8691,2025-02-01,2024-11-18,Inbound - Web,Pipeline,False,False,,,34,Legal review,New Business,2024-11-18T00:00:00
162,687,9,Nova Systems - Initial License,Discovery,94362,2023-05-12,2022-10-29,Webinar,Pipeline,False,False,,,31,Legal review,New Business,2022-10-29T00:00:00
163,369,12,Acme Software - Initial License,Closed Lost,10859,2023-10-17,2023-04-12,Outbound - SDR,Omitted,False,True,CompetitorD,Budget Cut,65,,New Business,2023-04-12T00:00:00
164,679,13,Nova Systems - New Business,Closed Won,5501,2023-04-05,2023-01-07,Partner Referral,Closed,True,True,,,1,,New Business,2023-01-07T00:00:00
165,747,10,Elevate Services - Initial License,Closed Lost,192231,2024-12-31,2024-11-15,Outbound - AE,Omitted,False,True,CompetitorC,Price,9,,New Business,2024-11-15T00:00:00
166,238,14,Velocity Holdings - Platform Deal,Proposal,37925,2025-01-21,2024-10-15,Webinar,Best Case,False,False,,,30,,New Business,2024-10-15T00:00:00
167,994,13,Fusion Analytics - Platform Deal,Prospecting,118494,2025-01-15,2024-11-18,Webinar,Pipeline,False,False,,,55,,New Business,2024-11-18T00:00:00
168,241,8,Zenith Partners - Initial License,Prospecting,79061,2024-11-24,2024-10-12,Outbound - AE,Pipeline,False,False,CompetitorC,,22,Executive alignment,New Business,2024-10-12T00:00:00
169,573,5,Quantum Networks - Platform Deal,Qualification,136987,2025-08-25,2024-12-12,Webinar,Best Case,False,False,CompetitorC,,43,Contract signing,New Business,2024-12-12T00:00:00
170,237,13,Catalyst Analytics - New Business,Discovery,12723,2025-02-15,2024-09-25,Outbound - AE,Pipeline,False,False,Open Source Alternative,,15,,New Business,2024-09-25T00:00:00
171,245,4,Acme Services - Platform Deal,Qualification,17127,2025-02-13,2024-12-29,Partner Referral,Best Case,False,False,CompetitorC,,28,Executive alignment,New Business,2024-12-29T00:00:00
172,890,13,Zenith Software - Platform Deal,Proposal,32275,2025-08-02,2024-11-18,Inbound - Content,Best Case,False,False,,,65,,New Business,2024-11-18T00:00:00
173,296,7,Zenith Dynamics - New Business,Discovery,47564,2023-08-30,2023-05-17,Event,Pipeline,False,False,,,17,Legal review,New Business,2023-05-17T00:00:00
174,311,5,Quantum Platforms - Platform Deal,Discovery,13280,2024-01-23,2023-05-25,,Pipeline,False,False,CompetitorC,,29,Reference call,New Business,2023-05-25T00:00:00
175,161,10,Velocity Services - Initial License,Prospecting,61763,2024-02-02,2023-12-24,Partner Referral,Pipeline,False,False,,,49,Reference call,New Business,2023-12-24T00:00:00
176,601,13,Vanguard Dynamics - Initial License,Negotiation,38986,2025-01-20,2024-10-27,Outbound - AE,Commit,False,False,CompetitorE,,40,,New Business,2024-10-27T00:00:00
177,641,8,Velocity Services - Platform Deal,Qualification,,2023-09-20,2023-03-03,Inbound - Web,Best Case,False,False,,,51,Reference call,New Business,2023-03-03T00:00:00
178,118,14,Zenith Software - Platform Deal,Negotiation,24186,2024-03-21,2023-08-06,Webinar,Commit,False,False,CompetitorE,,77,,New Business,2023-08-06T00:00:00
179,577,6,Vertex Dynamics - Platform Deal,Closed Lost,28497,2023-06-17,2023-05-14,Event,Omitted,False,True,CompetitorE,Competitor,9,,New Business,2023-05-14T00:00:00
180,629,8,Elevate Analytics - Platform Deal,Closed Lost,192098,2024-12-23,2024-09-23,Inbound - Content,Omitted,False,True,CompetitorA,Competitor,34,,New Business,2024-09-23T00:00:00
181,307,15,Summit Software - Platform Deal,Closed Won,23417,2024-12-31,2024-12-06,Webinar,Closed,True,True,CompetitorA,,37,,New Business,2024-12-06T00:00:00
182,789,8,Acme Inc - Platform Deal,Prospecting,31026,2024-04-27,2024-02-15,Outbound - AE,Pipeline,False,False,CompetitorA,,18,,New Business,2024-02-15T00:00:00
183,760,9,Pacific Analytics - Initial License,Closed Lost,20270,2023-08-02,2023-04-20,Partner Referral,Omitted,False,True,CompetitorC,No Decision,43,,New Business,2023-04-20T00:00:00
184,664,3,Elevate Holdings - Platform Deal,Discovery,181387,2023-09-20,2023-04-03,Product-Led,Pipeline,False,False,CompetitorE,,13,Contract signing,New Business,2023-04-03T00:00:00
185,450,8,Elevate Services - Initial License,Proposal,29558,2025-04-04,2024-12-23,Outbound - AE,Best Case,False,False,CompetitorA,,21,Send proposal,New Business,2024-12-23T00:00:00
186,967,8,Zenith Analytics - Platform Deal,Discovery,23145,2025-04-16,2024-12-21,Webinar,Pipeline,False,False,CompetitorB,,60,Technical review,New Business,2024-12-21T00:00:00
187,193,9,Summit Corp - New Business,Closed Lost,,2024-12-31,2024-09-05,Webinar,Omitted,False,True,CompetitorA,Budget Cut,18,,New Business,2024-09-05T00:00:00
188,329,14,Optima Networks - New Business,Closed Lost,33351,2024-09-18,2024-06-07,Webinar,Omitted,False,True,CompetitorB,Timing,54,,New Business,2024-06-07T00:00:00
189,295,2,Synergy Enterprises - Platform Deal,Discovery,46585,2024-07-27,2024-01-20,Outbound - AE,Pipeline,False,False,,,19,Contract signing,New Business,2024-01-20T00:00:00
190,531,1,Vertex Holdings - New Business,Closed Lost,12581,2024-08-06,2024-07-09,Outbound - AE,Omitted,False,True,CompetitorB,Budget Cut,9,,New Business,2024-07-09T00:00:00
191,63,3,Vertex Corp - Initial License,Prospecting,75900,2024-06-16,2024-05-17,Partner Referral,Pipeline,False,False,CompetitorB,,33,Legal review,New Business,2024-05-17T00:00:00
192,772,4,Global Inc - Initial License,Closed Lost,33766,2022-09-05,2022-03-11,Product-Led,Omitted,False,True,CompetitorB,Feature Gap,37,,New Business,2022-03-11T00:00:00
193,215,2,Acme Holdings - New Business,Qualification,760438,2024-08-05,2024-08-28,Outbound - SDR,Best Case,False,False,,,11,Schedule demo,New Business,2024-08-28T00:00:00
194,355,1,Pacific Digital - Initial License,Qualification,48879,2023-08-24,2023-04-28,Webinar,Best Case,False,False,CompetitorB,,38,Reference call,New Business,2023-04-28T00:00:00
195,385,6,Quantum Digital - Platform Deal,Proposal,35131,2024-07-28,2024-03-22,Inbound - Content,Best Case,False,False,CompetitorA,,56,Reference call,New Business,2024-03-22T00:00:00
196,973,7,Zenith Labs - New Business,Discovery,8840,2021-08-27,2021-03-12,Webinar,Pipeline,False,False,,,51,,New Business,2021-03-12T00:00:00
197,675,7,Pacific Platforms - Platform Deal,Closed Lost,34401,2024-03-21,2024-01-05,Product-Led,Omitted,False,True,Open Source Alternative,Price,34,,New Business,2024-01-05T00:00:00
198,604,5,Nova Enterprises - Initial License,Prospecting,127357,2025-06-20,2024-12-20,Event,Pipeline,False,False,CompetitorD,,4,Executive alignment,New Business,2024-12-20T00:00:00
199,743,12,Atlas Digital - Initial License,Closed Won,,2024-04-27,2023-12-12,Webinar,Closed,True,True,,,25,,New Business,2023-12-12T00:00:00
200,612,6,Global Corp - Platform Deal,Discovery,31883,2024-02-23,2023-12-12,Event,Pipeline,False,False,,,20,Executive alignment,New Business,2023-12-12T00:00:00
201,255,7,Nexus Technologies - New Business,Discovery,193623,2023-10-29,2023-09-08,Outbound - SDR,Pipeline,False,False,CompetitorA,,21,POC setup,New Business,2023-09-08T00:00:00
133,390,1,Quantum Group - New Business,Prospecting,,2024-03-02,2023-10-06,Inbound - Content,Pipeline,False,False,CompetitorD,,11,POC setup,New Business,2023-10-06T00:00:00
203,142,8,Velocity Enterprises - New Business,Closed Lost,52314,2024-12-31,2024-12-30,Outbound - SDR,Omitted,False,True,CompetitorD,Timing,12,,New Business,2024-12-30T00:00:00
204,101,14,Global Dynamics - Initial License,Discovery,21832,2024-09-13,2024-02-08,Outbound - AE,Pipeline,False,False,,,74,Technical review,New Business,2024-02-08T00:00:00
205,130,9,Vertex Enterprises - New Business,Closed Lost,35288,2024-03-10,2024-01-17,Outbound - SDR,Omitted,False,True,CompetitorA,Budget Cut,25,,New Business,2024-01-17T00:00:00
206,449,5,Summit Group - Initial License,Discovery,11155,2024-06-06,2024-07-01,Outbound - SDR,Pipeline,False,False,CompetitorB,,13,Technical review,New Business,2024-07-01T00:00:00
207,241,8,Zenith Partners - Platform Deal,Proposal,205919,2025-08-23,2024-12-15,Event,Best Case,False,False,CompetitorC,,57,POC setup,New Business,2024-12-15T00:00:00
208,793,5,Zenith Holdings - New Business,Discovery,25977,2022-07-04,2022-04-08,Product-Led,Pipeline,False,False,CompetitorA,,47,,New Business,2022-04-08T00:00:00
209,574,12,Acme Solutions - New Business,Discovery,5750,2023-05-02,2023-03-26,Inbound - Content,Pipeline,False,False,CompetitorC,,39,Executive alignment,New Business,2023-03-26T00:00:00
210,237,8,Catalyst Analytics - Initial License,Qualification,6281,2025-06-09,2024-09-22,Outbound - AE,Best Case,False,False,Open Source Alternative,,30,Contract signing,New Business,2024-09-22T00:00:00
211,903,1,Apex Networks - Initial License,Discovery,76171,2024-01-30,2023-05-25,Outbound - SDR,Pipeline,False,False,CompetitorD,,2,Executive alignment,New Business,2023-05-25T00:00:00
212,767,5,Pinnacle Inc - Platform Deal,Qualification,32951,2023-05-06,2022-11-26,Inbound - Web,Best Case,False,False,CompetitorB,,34,,New Business,2022-11-26T00:00:00
213,887,16,Summit Corp - New Business,Negotiation,31192,2025-04-02,2024-12-31,Partner Referral,Commit,False,False,,,10,Schedule demo,New Business,2024-12-31T00:00:00
214,869,10,Apex Group - Initial License,Discovery,33982,2024-08-23,2024-07-15,Product-Led,Pipeline,False,False,CompetitorE,,1,Schedule demo,New Business,2024-07-15T00:00:00
215,771,4,Vanguard Dynamics - New Business,Discovery,38757,2024-05-01,2024-02-13,Partner Referral,Pipeline,False,False,,,60,Schedule demo,New Business,2024-02-13T00:00:00
216,236,9,Velocity Holdings - Initial License,Closed Won,204656,2024-12-31,2024-11-03,Inbound - Web,Closed,True,True,CompetitorE,,28,,New Business,2024-11-03T00:00:00
217,10,12,Elevate Analytics - Platform Deal,Prospecting,92922,2023-08-16,2023-01-31,Inbound - Web,Pipeline,False,False,CompetitorB,,57,Legal review,New Business,2023-01-31T00:00:00
218,664,3,Elevate Holdings - New Business,Prospecting,24995,2023-06-10,2022-10-01,Product-Led,Pipeline,False,False,CompetitorB,,32,Schedule demo,New Business,2022-10-01T00:00:00
219,300,14,Nova Digital - Initial License,Discovery,193677,2025-08-10,2024-11-22,Inbound - Web,Pipeline,False,False,CompetitorD,,5,Send proposal,New Business,2024-11-22T00:00:00
220,273,10,Pacific Holdings - New Business,Closed Won,10773,2023-08-27,2023-05-27,Partner Referral,Closed,True,True,CompetitorA,,1,,New Business,2023-05-27T00:00:00
221,49,12,Global Holdings - Initial License,Proposal,204769,2023-01-10,2022-11-23,Inbound - Content,Best Case,False,False,,,20,Legal review,New Business,2022-11-23T00:00:00
222,685,16,Synergy Systems - New Business,Qualification,169925,2025-03-29,2024-12-08,Inbound - Web,Best Case,False,False,CompetitorB,,51,Schedule demo,New Business,2024-12-08T00:00:00
223,197,9,Vertex Inc - Platform Deal,Qualification,45843,2024-12-12,2024-11-07,Event,Best Case,False,False,,,38,Contract signing,New Business,2024-11-07T00:00:00
224,946,9,Vanguard Group - Platform Deal,Qualification,145665,2025-06-30,2024-12-03,Inbound - Content,Best Case,False,False,,,62,Executive alignment,New Business,2024-12-03T00:00:00
225,833,15,Pinnacle Software - Initial License,Negotiation,130839,2024-12-27,2024-08-28,Webinar,Commit,False,False,,,50,Executive alignment,New Business,2024-08-28T00:00:00
226,438,8,Nova Corp - New Business,Closed Lost,737492,2024-09-16,2024-03-13,Partner Referral,Omitted,False,True,CompetitorB,No Decision,12,,New Business,2024-03-13T00:00:00
227,173,16,Synergy Enterprises - New Business,Prospecting,23908,2023-03-30,2022-11-11,Outbound - SDR,Pipeline,False,False,,,38,POC setup,New Business,2022-11-11T00:00:00
228,375,2,Atlas Networks - Platform Deal,Proposal,47031,2025-03-31,2024-10-01,Outbound - AE,Best Case,False,False,CompetitorE,,40,,New Business,2024-10-01T00:00:00
229,798,7,Synergy Solutions - Initial License,Qualification,132772,2025-03-09,2024-11-13,Outbound - SDR,Best Case,False,False,,,7,Reference call,New Business,2024-11-13T00:00:00
230,664,3,Elevate Holdings - Initial License,Proposal,117858,2024-08-31,2024-07-30,Webinar,Best Case,False,False,,,42,Legal review,New Business,2024-07-30T00:00:00
231,931,7,Atlas Analytics - Initial License,Qualification,24570,2025-05-23,2024-12-22,Inbound - Web,Best Case,False,False,CompetitorB,,7,,New Business,2024-12-22T00:00:00
232,331,7,Summit Technologies - New Business,Qualification,26782,2025-08-15,2024-12-13,Outbound - SDR,Best Case,False,False,CompetitorD,,23,POC setup,New Business,2024-12-13T00:00:00
233,824,11,Synergy Inc - Platform Deal,Qualification,,2025-01-20,2024-10-18,Event,Best Case,False,False,,,9,POC setup,New Business,2024-10-18T00:00:00
234,104,2,Velocity Dynamics - Initial License,Proposal,26686,2024-10-26,2024-09-05,Outbound - SDR,Best Case,False,False,CompetitorA,,42,Send proposal,New Business,2024-09-05T00:00:00
235,73,8,Nova Group - New Business,Prospecting,18469,2025-01-22,2024-11-19,Webinar,Pipeline,False,False,,,17,Send proposal,New Business,2024-11-19T00:00:00
236,9,1,Optima Solutions - Platform Deal,Proposal,30534,2023-11-20,2023-04-18,Inbound - Content,Best Case,False,False,,,18,Legal review,New Business,2023-04-18T00:00:00
237,794,4,Vanguard Networks - New Business,Proposal,34495,2024-07-14,2024-05-15,Outbound - SDR,Best Case,False,False,CompetitorE,,4,Send proposal,New Business,2024-05-15T00:00:00
238,414,5,Quantum Systems - Platform Deal,Proposal,12570,2024-06-02,2023-11-16,Event,Best Case,False,False,CompetitorB,,22,Technical review,New Business,2023-11-16T00:00:00
239,296,13,Zenith Dynamics - Platform Deal,Negotiation,9835,2023-05-31,2022-10-27,Outbound - AE,Commit,False,False,CompetitorA,,23,Legal review,New Business,2022-10-27T00:00:00
240,502,12,Velocity Inc - New Business,Prospecting,171240,2025-04-13,2024-08-27,Inbound - Content,Pipeline,False,False,CompetitorC,,67,Legal review,New Business,2024-08-27T00:00:00
241,22,9,Fusion Holdings - New Business,Prospecting,21845,2024-08-19,2024-09-08,,Pipeline,False,False,Open Source Alternative,,6,,New Business,2024-09-08T00:00:00
242,60,1,Pinnacle Inc - New Business,Discovery,93928,2024-11-22,2024-06-20,Inbound - Content,Pipeline,False,False,,,4,Technical review,New Business,2024-06-20T00:00:00
243,851,7,Velocity Networks - Platform Deal,Proposal,19690,2024-05-25,2024-04-19,Partner Referral,Best Case,False,False,CompetitorA,,16,Legal review,New Business,2024-04-19T00:00:00
244,805,10,Elevate Partners - Platform Deal,Qualification,24229,2025-03-17,2024-09-04,Webinar,Best Case,False,False,CompetitorE,,59,Contract signing,New Business,2024-09-04T00:00:00
245,895,6,Synergy Services - Initial License,Proposal,578834,2024-03-16,2024-02-03,Inbound - Web,Best Case,False,False,CompetitorA,,52,Contract signing,New Business,2024-02-03T00:00:00
246,139,11,Optima Partners - New Business,Negotiation,30219,2024-12-09,2024-05-28,Inbound - Web,Commit,False,False,Open Source Alternative,,8,Executive alignment,New Business,2024-05-28T00:00:00
247,108,5,Vertex Platforms - Initial License,Closed Lost,23350,2024-12-31,2024-09-12,Inbound - Web,Omitted,False,True,CompetitorB,Champion Left,1,,New Business,2024-09-12T00:00:00
248,740,11,Optima Labs - Platform Deal,Prospecting,22912,2024-08-25,2024-03-05,Product-Led,Pipeline,False,False,Open Source Alternative,,16,Reference call,New Business,2024-03-05T00:00:00
249,984,5,Pacific Dynamics - Initial License,Qualification,42436,2024-10-09,2024-02-19,Inbound - Content,Best Case,False,False,CompetitorB,,52,Reference call,New Business,2024-02-19T00:00:00
250,236,1,Velocity Holdings - Expansion,Closed Won,19633,2023-10-08,2023-08-30,Product-Led,Closed,True,True,Open Source Alternative,,15,,Expansion,2023-08-30T00:00:00
251,485,1,Global Systems - Initial License,Closed Won,30663,2024-03-28,2024-01-13,Webinar,Closed,True,True,,,11,,New Business,2024-01-13T00:00:00
252,943,15,Atlas Group - New Business,Closed Won,31642,2024-12-31,2024-12-30,Inbound - Content,Closed,True,True,CompetitorB,,56,,New Business,2024-12-30T00:00:00
253,807,11,Pinnacle Software - Initial License,Qualification,9156,2024-10-27,2024-09-04,Product-Led,Best Case,False,False,CompetitorE,,48,Send proposal,New Business,2024-09-04T00:00:00
254,42,9,Elevate Dynamics - Initial License,Closed Lost,23876,2023-08-13,2023-06-05,Outbound - SDR,Omitted,False,True,,Timing,38,,New Business,2023-06-05T00:00:00
255,861,4,Nexus Platforms - Initial License,Proposal,28011,2023-09-29,2023-01-20,Product-Led,Best Case,False,False,CompetitorA,,11,Send proposal,New Business,2023-01-20T00:00:00
256,23,5,Fusion Solutions - New Business,Closed Won,140677,2024-09-19,2024-07-29,Product-Led,Closed,True,True,,,7,,New Business,2024-07-29T00:00:00
257,650,13,Summit Analytics - Initial License,Closed Lost,161105,2022-12-24,2022-07-18,Inbound - Content,Omitted,False,True,CompetitorA,Lost to Status Quo,45,,New Business,2022-07-18T00:00:00
258,508,10,Pinnacle Inc - New Business,Negotiation,18838,2022-10-06,2022-05-18,Partner Referral,Commit,False,False,CompetitorB,,40,Executive alignment,New Business,2022-05-18T00:00:00
259,79,12,Apex Software - Platform Deal,Prospecting,31815,2022-11-08,2022-07-08,Product-Led,Pipeline,False,False,,,6,Legal review,New Business,2022-07-08T00:00:00
