tracker_id,call_id,tracker_name,tracker_category,mention_count
626,270,Competitor - CompetitorE,Competitor,8
627,270,Objection - Too Complex,Objection,1
628,271,Pricing - Enterprise Tier,Pricing,8
629,271,Discount - Multi-Year Ask,Discount,3
630,272,Discount - End of Quarter,Discount,8
631,272,Pricing - Enterprise Tier,Pricing,-7
632,272,Risk - Stakeholder Pushback,Risk,5
633,272,Objection - Missing Feature,Objection,8
634,272,Decision Maker Involved,Buying Signal,5
635,273,Pricing - Too Expensive Objection,Pricing,1
636,273,Budget - Needs Approval,Budget,7
637,273,Technical - SSO / SAML Setup,Technical,4
638,273,Risk - Budget Freeze,Risk,4
639,273,Risk - Stakeholder Pushback,Risk,6
640,273,Discount - End of Quarter,Discount,6
641,274,Technical - SSO / SAML Setup,Technical,8
642,274,Budget - Freeze Mentioned,Budget,7
643,274,Risk - Legal Blockers,Risk,1
644,276,Objection - Need More Stakeholder Buy-in,Objection,4
645,276,Procurement Process Started,Buying Signal,7
646,276,Pricing - Requested Quote,Pricing,5
647,276,Risk - Competitor Evaluation,Risk,6
648,277,Pricing - Volume Discount,Pricing,4
649,278,Risk - Stakeholder Pushback,Risk,8
650,278,,,2
651,278,Risk - Delayed Timeline,Risk,6
652,278,Risk - Legal Blockers,Risk,1
653,278,Competitor - CompetitorE,Competitor,1
654,280,Technical - SSO / SAML Setup,Technical,1
655,280,Budget - Reallocating Funds,Budget,1
656,280,Technical - Data Migration Plan,Technical,3
657,280,Pricing - Enterprise Tier,Pricing,2
658,281,Competitor - Open Source Alternative,Competitor,4
659,281,Decision Timeline Confirmed,Buying Signal,7
660,281,Competitor - CompetitorD,Competitor,3
661,281,Budget - Reallocating Funds,Budget,4
662,283,Discount - Multi-Year Ask,Discount,7
663,284,Objection - Switching Cost,Objection,8
664,286,Risk - No Decision Likely,Risk,6
665,286,Budget - Freeze Mentioned,Budget,2
666,286,Budget - Needs Approval,Budget,2
667,286,Security - Penetration Testing,Security,8
668,286,Procurement Process Started,Buying Signal,8
669,286,Decision Timeline Confirmed,Buying Signal,4
670,287,Competitor - CompetitorD,Competitor,4
671,287,Risk - Stakeholder Pushback,Risk,1
672,287,Discount - Multi-Year Ask,Discount,4
673,287,Pricing - Compared to Competitor,Pricing,5
674,287,Decision Timeline Confirmed,Buying Signal,4
675,287,Risk - Legal Blockers,Risk,1
676,291,POC Requested,Buying Signal,5
677,291,Security - SOC2 Compliance,Security,1
678,291,Security - Penetration Testing,Security,6
679,291,Technical - API Integration,Technical,8
680,291,Procurement Process Started,Buying Signal,4
681,291,Discount - End of Quarter,Discount,6
682,292,Contract Review Started,Buying Signal,3
683,296,Pricing - Volume Discount,Pricing,2
684,296,Decision Maker Involved,Buying Signal,4
685,296,Technical - Performance Requirements,Technical,5
686,296,Competitor - CompetitorB,Competitor,3
687,296,Security - Data Residency,Security,7
688,297,Risk - Delayed Timeline,Risk,4
689,297,Technical - Data Migration Plan,Technical,4
690,299,Objection - Team Adoption Concern,Objection,6
691,299,Competitor - CompetitorD,Competitor,6
692,299,Risk - Competitor Evaluation,Risk,5
693,302,Contract Review Started,Buying Signal,8
694,302,Security - SSO Requirement,Security,5
695,302,Reference Call Requested,Buying Signal,6
696,302,Pricing - Enterprise Tier,Pricing,6
697,304,Budget - Freeze Mentioned,Budget,3
698,307,Objection - Missing Feature,Objection,8
699,307,Procurement Process Started,Buying Signal,5
700,307,Pricing - Requested Quote,Pricing,6
701,308,Budget - Freeze Mentioned,Budget,-6
702,308,Security - GDPR Compliance,Security,1
703,309,Budget - Needs Approval,Budget,1
704,309,Next Steps Discussed,Buying Signal,8
705,309,Objection - Missing Feature,Objection,8
706,310,Pricing - Volume Discount,Pricing,3
707,310,Risk - Legal Blockers,Risk,2
708,310,Technical - Data Migration Plan,Technical,3
709,311,Competitor - Open Source Alternative,Competitor,1
710,311,Procurement Process Started,Buying Signal,1
711,311,Decision Maker Involved,Buying Signal,-4
712,312,Decision Timeline Confirmed,Buying Signal,3
713,312,Procurement Process Started,Buying Signal,8
714,312,Discount - Competitive Match,Discount,1
715,312,Budget - Approved,Budget,6
716,313,Technical - Data Migration Plan,Technical,5
717,313,Objection - Too Complex,Objection,7
718,313,Security - SSO Requirement,Security,7
719,313,Pricing - Too Expensive Objection,Pricing,7
720,313,Budget - Freeze Mentioned,Budget,3
721,313,Contract Review Started,Buying Signal,1
722,314,Budget - Needs Approval,Budget,7
723,314,Discount - Multi-Year Ask,Discount,3
724,314,Pricing - Enterprise Tier,Pricing,5
725,315,Budget - Reallocating Funds,Budget,4
726,316,Discount - End of Quarter,Discount,1
727,319,Competitor - CompetitorD,Competitor,8
728,319,Competitor - CompetitorA,Competitor,3
729,319,Competitor - CompetitorC,Competitor,4
730,319,Security - GDPR Compliance,Security,3
731,319,Competitor - CompetitorB,Competitor,1
732,319,Objection - Team Adoption Concern,Objection,4
733,319,Objection - Switching Cost,Objection,8
734,320,Technical - Data Migration Plan,Technical,6
735,320,Discount - Competitive Match,Discount,1
736,320,Contract Review Started,Buying Signal,4
737,320,Security - Data Residency,Security,5
738,320,Reference Call Requested,Buying Signal,2
739,321,Security - Penetration Testing,Security,7
740,321,Decision Timeline Confirmed,Buying Signal,8
741,321,Pricing - Too Expensive Objection,Pricing,6
742,321,Budget - Needs Approval,Budget,1
743,321,Contract Review Started,Buying Signal,4
744,321,Objection - Missing Feature,Objection,2
745,321,Security - SSO Requirement,Security,3
746,323,Budget - Freeze Mentioned,Budget,5
747,323,Competitor - CompetitorE,Competitor,7
748,323,Competitor - CompetitorA,Competitor,1
749,323,Competitor - CompetitorD,Competitor,2
750,323,Objection - Team Adoption Concern,Objection,7
751,324,Competitor - Open Source Alternative,Competitor,3
752,324,Procurement Process Started,Buying Signal,4
753,324,POC Requested,Buying Signal,1
754,324,Discount - Multi-Year Ask,Discount,4
755,325,Discount - Multi-Year Ask,Discount,8
756,327,Pricing - Volume Discount,Pricing,6
757,327,Next Steps Discussed,Buying Signal,3
758,327,Decision Timeline Confirmed,Buying Signal,8
759,327,Risk - Legal Blockers,Risk,4
760,327,Objection - Too Complex,Objection,1
761,328,Risk - Champion Leaving,Risk,3
762,328,Budget - Approved,Budget,3
763,328,Objection - Missing Feature,Objection,6
764,328,,,6
765,328,Risk - No Decision Likely,Risk,7
766,329,Competitor - CompetitorC,Competitor,7
767,329,Budget - Freeze Mentioned,Budget,8
768,329,Discount - Multi-Year Ask,Discount,1
769,330,Objection - Switching Cost,Objection,4
770,330,Technical - Custom Workflow Needs,Technical,8
771,330,Budget - Needs Approval,Budget,2
772,330,Budget - Reallocating Funds,Budget,8
773,330,Discount - Multi-Year Ask,Discount,1
774,331,Discount - Competitive Match,Discount,7
775,331,Decision Maker Involved,Buying Signal,1
776,331,Budget - Freeze Mentioned,Budget,1
777,332,Objection - Switching Cost,Objection,7
778,332,Budget - Reallocating Funds,Budget,2
779,332,Objection - Need More Stakeholder Buy-in,Objection,8
780,333,Procurement Process Started,Buying Signal,1
781,333,Discount - End of Quarter,Discount,7
782,333,Pricing - Enterprise Tier,Pricing,3
783,333,Objection - Need More Stakeholder Buy-in,Objection,7
784,333,Technical - Data Migration Plan,Technical,5
785,333,Budget - Freeze Mentioned,Budget,8
786,335,Decision Timeline Confirmed,Buying Signal,8
787,335,Objection - Need More Stakeholder Buy-in,Objection,7
788,335,Budget - Reallocating Funds,Budget,3
789,335,,,6
790,335,Competitor - CompetitorB,Competitor,5
791,335,Risk - Legal Blockers,Risk,5
792,335,Pricing - Volume Discount,Pricing,4
793,336,Competitor - Open Source Alternative,Competitor,7
794,336,Pricing - Requested Quote,Pricing,5
795,336,Pricing - Compared to Competitor,Pricing,2
796,338,Objection - Switching Cost,Objection,4
797,338,Technical - Performance Requirements,Technical,5
798,338,Competitor - Open Source Alternative,Competitor,4
799,338,Budget - Freeze Mentioned,Budget,4
800,339,Risk - Stakeholder Pushback,Risk,5
801,339,Objection - Team Adoption Concern,Objection,7
802,339,Risk - Legal Blockers,Risk,3
803,339,Discount - Multi-Year Ask,Discount,2
804,339,Technical - Performance Requirements,Technical,8
805,342,Technical - Data Migration Plan,Technical,5
806,342,Competitor - CompetitorE,Competitor,3
807,343,Security - GDPR Compliance,Security,2
808,345,Objection - Need More Stakeholder Buy-in,Objection,3
809,345,Objection - Team Adoption Concern,Objection,2
810,346,Pricing - Compared to Competitor,Pricing,2
811,346,Next Steps Discussed,Buying Signal,1
812,346,Budget - Reallocating Funds,Budget,1
813,346,Objection - Team Adoption Concern,Objection,2
814,346,Pricing - Volume Discount,Pricing,7
815,346,POC Requested,Buying Signal,3
816,346,Technical - API Integration,Technical,5
817,347,Competitor - Open Source Alternative,Competitor,5
818,347,Competitor - CompetitorC,Competitor,8
819,347,Pricing - Compared to Competitor,Pricing,4
820,347,Budget - Reallocating Funds,Budget,5
821,347,Pricing - Volume Discount,Pricing,6
822,353,Objection - Need More Stakeholder Buy-in,Objection,4
823,354,Objection - Too Complex,Objection,3
824,354,Budget - Needs Approval,Budget,4
825,354,Competitor - CompetitorA,Competitor,2
826,354,Competitor - CompetitorB,Competitor,1
827,356,Budget - Freeze Mentioned,Budget,7
828,356,Competitor - CompetitorA,Competitor,8
829,356,Pricing - Requested Quote,Pricing,1
830,356,Budget - Needs Approval,Budget,8
831,357,Risk - Budget Freeze,Risk,2
832,357,Pricing - Too Expensive Objection,Pricing,8
833,357,Security - Data Residency,Security,4
834,357,Technical - SSO / SAML Setup,Technical,5
835,358,Next Steps Discussed,Buying Signal,3
836,358,Competitor - Open Source Alternative,Competitor,3
837,358,Risk - No Decision Likely,Risk,5
838,358,Discount - End of Quarter,Discount,3
839,358,Competitor - CompetitorB,Competitor,8
840,359,Technical - SSO / SAML Setup,Technical,8
841,359,Technical - Custom Workflow Needs,Technical,4
842,359,Reference Call Requested,Buying Signal,3
843,359,Decision Maker Involved,Buying Signal,-7
844,359,Technical - Data Migration Plan,Technical,5
845,361,Competitor - CompetitorB,Competitor,3
846,361,Procurement Process Started,Buying Signal,1
847,361,Security - GDPR Compliance,Security,3
848,361,Competitor - CompetitorD,Competitor,3
849,363,Procurement Process Started,Buying Signal,5
850,363,Technical - Data Migration Plan,Technical,5
851,363,Risk - Stakeholder Pushback,Risk,6
852,363,Pricing - Enterprise Tier,Pricing,7
853,363,Contract Review Started,Buying Signal,4
854,367,Discount - End of Quarter,Discount,7
855,368,Objection - Missing Feature,Objection,3
856,370,Contract Review Started,Buying Signal,4
857,370,Procurement Process Started,Buying Signal,1
858,370,Technical - SSO / SAML Setup,Technical,4
859,370,Discount - Competitive Match,Discount,4
860,370,Risk - Champion Leaving,Risk,4
861,372,Budget - Approved,Budget,6
862,372,Security - SSO Requirement,Security,4
863,372,Technical - Custom Workflow Needs,Technical,8
864,373,Security - Data Residency,Security,6
865,373,Security - SOC2 Compliance,Security,2
866,373,Budget - Freeze Mentioned,Budget,6
867,373,Next Steps Discussed,Buying Signal,1
868,373,Risk - Stakeholder Pushback,Risk,2
869,374,Pricing - Volume Discount,Pricing,8
870,375,Decision Maker Involved,Buying Signal,5
871,375,Discount - Multi-Year Ask,Discount,3
872,375,Objection - Switching Cost,Objection,1
873,377,Technical - Data Migration Plan,Technical,7
874,377,Pricing - Enterprise Tier,Pricing,7
875,377,Discount - Competitive Match,Discount,3
876,377,Risk - Competitor Evaluation,Risk,6
877,377,Budget - Freeze Mentioned,Budget,8
878,377,Technical - API Integration,Technical,5
879,377,Risk - Budget Freeze,Risk,8
880,378,Budget - Approved,Budget,5
881,378,Risk - Legal Blockers,Risk,4
882,378,Objection - Need More Stakeholder Buy-in,Objection,4
883,378,Technical - SSO / SAML Setup,Technical,8
884,381,Pricing - Requested Quote,Pricing,4
885,381,Risk - Competitor Evaluation,Risk,1
886,384,Budget - Approved,Budget,8
887,384,Security - GDPR Compliance,Security,1
888,384,Risk - Champion Leaving,Risk,1
889,387,Technical - Data Migration Plan,Technical,7
890,387,Decision Timeline Confirmed,Buying Signal,3
891,387,Competitor - CompetitorB,Competitor,4
892,387,Discount - Multi-Year Ask,Discount,8
893,387,Contract Review Started,Buying Signal,4
894,387,Procurement Process Started,Buying Signal,5
895,389,Technical - API Integration,Technical,5
896,389,Technical - Data Migration Plan,Technical,4
897,390,Decision Maker Involved,Buying Signal,6
898,390,Procurement Process Started,Buying Signal,3
899,390,Technical - SSO / SAML Setup,Technical,5
900,390,Risk - Budget Freeze,Risk,1
901,391,Security - SOC2 Compliance,Security,5
902,391,,,3
903,391,Competitor - CompetitorB,Competitor,8
904,392,Competitor - Open Source Alternative,Competitor,3
905,392,Pricing - Enterprise Tier,Pricing,6
906,392,Objection - Need More Stakeholder Buy-in,Objection,8
907,392,Discount - Competitive Match,Discount,5
908,393,,,2
909,393,Risk - Legal Blockers,Risk,1
910,393,Pricing - Volume Discount,Pricing,2
911,393,Competitor - CompetitorE,Competitor,1
912,394,Competitor - CompetitorC,Competitor,1
913,394,Decision Maker Involved,Buying Signal,7
914,394,Decision Timeline Confirmed,Buying Signal,5
915,394,,,3
916,394,Competitor - CompetitorB,Competitor,8
917,395,Security - Penetration Testing,Security,2
918,395,Pricing - Enterprise Tier,Pricing,6
919,395,Decision Maker Involved,Buying Signal,2
920,396,Security - GDPR Compliance,Security,7
921,396,Risk - Competitor Evaluation,Risk,4
922,396,Risk - Legal Blockers,Risk,4
923,397,Budget - Needs Approval,Budget,8
924,397,Competitor - CompetitorE,Competitor,5
925,397,Discount - Competitive Match,Discount,3
926,397,Pricing - Volume Discount,Pricing,7
927,397,Objection - Too Complex,Objection,7
928,398,Risk - Competitor Evaluation,Risk,7
929,398,Decision Maker Involved,Buying Signal,2
930,398,Reference Call Requested,Buying Signal,7
931,398,Security - GDPR Compliance,Security,8
932,398,Risk - Delayed Timeline,Risk,8
933,398,Competitor - CompetitorE,Competitor,6
934,399,Competitor - CompetitorC,Competitor,7
935,399,Pricing - Enterprise Tier,Pricing,2
936,399,Risk - Legal Blockers,Risk,5
937,399,Objection - Missing Feature,Objection,6
938,400,Technical - API Integration,Technical,6
939,400,Technical - Custom Workflow Needs,Technical,6
940,400,Discount - Multi-Year Ask,Discount,3
941,400,Discount - Competitive Match,Discount,5
942,400,Discount - End of Quarter,Discount,-3
943,400,Decision Timeline Confirmed,Buying Signal,1
944,400,Contract Review Started,Buying Signal,4
945,401,Risk - Competitor Evaluation,Risk,2
946,401,Competitor - CompetitorE,Competitor,2
947,401,Pricing - Volume Discount,Pricing,2
948,401,Objection - Switching Cost,Objection,8
949,401,Risk - Stakeholder Pushback,Risk,5
950,402,Contract Review Started,Buying Signal,7
951,404,Discount - Multi-Year Ask,Discount,2
952,404,Objection - Missing Feature,Objection,1
953,405,Pricing - Volume Discount,Pricing,6
954,405,Pricing - Too Expensive Objection,Pricing,3
955,405,Risk - Champion Leaving,Risk,1
956,406,Objection - Need More Stakeholder Buy-in,Objection,8
957,406,Objection - Switching Cost,Objection,6
958,406,Decision Timeline Confirmed,Buying Signal,8
959,406,Pricing - Enterprise Tier,Pricing,1
960,406,Risk - Competitor Evaluation,Risk,4
961,408,Risk - Legal Blockers,Risk,6
962,408,Pricing - Enterprise Tier,Pricing,4
963,408,Discount - Competitive Match,Discount,2
964,408,Decision Maker Involved,Buying Signal,1
965,408,Procurement Process Started,Buying Signal,7
966,410,Risk - Legal Blockers,Risk,1
967,410,Pricing - Enterprise Tier,Pricing,2
968,410,Competitor - Open Source Alternative,Competitor,2
969,410,Security - SOC2 Compliance,Security,6
970,410,Security - GDPR Compliance,Security,7
